Analysis data for 20-pattern-pattern algorithm on x signals for n = 100
# of comparisons: 179, regression equation: ,execution time: 0.001302 s
# of exchanges: 9, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,1
1,0,0,
2,0,0,
3,0,0,
4,1,0,
5,0,0,
6,0,1,
7,1,1,
8,0,1,
9,1,1,
10,0,0,
11,1,0,
12,1,1,
13,1,0,
14,1,0,
15,1,1,
16,0,1,
17,0,0,
18,1,0,
19,0,0,
20,1,,
21,1,,
22,1,,
23,0,,
24,1,,
25,1,,
26,1,,
27,1,,
28,1,,
29,1,,
30,1,,
31,1,,
32,0,,
33,0,,
34,1,,
35,0,,
36,1,,
37,0,,
38,0,,
39,0,,
40,1,,
41,1,,
42,1,,
43,0,,
44,1,,
45,1,,
46,1,,
47,0,,
48,0,,
49,1,,
50,0,,
51,0,,
52,1,,
53,0,,
54,0,,
55,1,,
56,1,,
57,0,,
58,1,,
59,1,,
60,1,,
61,1,,
62,0,,
63,1,,
64,1,,
65,1,,
66,0,,
67,1,,
68,0,,
69,0,,
70,0,,
71,0,,
72,0,,
73,1,,
74,1,,
75,1,,
76,0,,
77,1,,
78,1,,
79,0,,
80,0,,
81,0,,
82,0,,
83,0,,
84,0,,
85,1,,
86,1,,
87,1,,
88,1,,
89,0,,
90,0,,
91,1,,
92,0,,
93,0,,
94,1,,
95,1,,
96,0,,
97,0,,
98,0,,
99,0,,
