Analysis data for 5-pattern-pattern algorithm on y signals for n = 1000
# of comparisons: 1433, regression equation: ,execution time: 0.000117 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,0,,0
2,0,,1
3,1,,0
4,0,,1
5,0,,
6,0,,
7,1,,
8,0,,
9,1,,
10,0,,
11,0,,
12,1,,
13,0,,
14,1,,
15,0,,
16,1,,
17,0,,
18,1,,
19,0,,
20,0,,
21,1,,
22,1,,
23,0,,
24,0,,
25,0,,
26,1,,
27,0,,
28,0,,
29,1,,
30,1,,
31,0,,
32,0,,
33,0,,
34,1,,
35,1,,
36,0,,
37,0,,
38,1,,
39,1,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,,
45,0,,
46,0,,
47,0,,
48,1,,
49,1,,
50,0,,
51,1,,
52,0,,
53,1,,
54,1,,
55,0,,
56,1,,
57,0,,
58,0,,
59,0,,
60,1,,
61,1,,
62,1,,
63,1,,
64,0,,
65,0,,
66,1,,
67,0,,
68,0,,
69,1,,
70,1,,
71,1,,
72,0,,
73,1,,
74,1,,
75,0,,
76,0,,
77,1,,
78,0,,
79,0,,
80,1,,
81,0,,
82,1,,
83,0,,
84,0,,
85,0,,
86,1,,
87,1,,
88,0,,
89,0,,
90,1,,
91,1,,
92,1,,
93,1,,
94,0,,
95,0,,
96,1,,
97,0,,
98,0,,
99,1,,
100,0,,
101,0,,
102,0,,
103,1,,
104,1,,
105,1,,
106,0,,
107,1,,
108,1,,
109,0,,
110,1,,
111,0,,
112,0,,
113,0,,
114,0,,
115,1,,
116,1,,
117,1,,
118,1,,
119,1,,
120,1,,
121,1,,
122,1,,
123,0,,
124,0,,
125,1,,
126,0,,
127,1,,
128,0,,
129,1,,
130,1,,
131,1,,
132,0,,
133,1,,
134,0,,
135,1,,
136,1,,
137,1,,
138,1,,
139,1,,
140,0,,
141,0,,
142,0,,
143,1,,
144,0,,
145,1,,
146,0,,
147,1,,
148,0,,
149,0,,
150,0,,
151,0,,
152,1,,
153,0,,
154,1,,
155,1,,
156,1,,
157,0,,
158,1,,
159,1,,
160,0,,
161,1,,
162,1,,
163,1,,
164,1,,
165,1,,
166,0,,
167,1,,
168,1,,
169,0,,
170,0,,
171,1,,
172,0,,
173,0,,
174,0,,
175,0,,
176,0,,
177,0,,
178,1,,
179,0,,
180,1,,
181,0,,
182,0,,
183,0,,
184,1,,
185,0,,
186,1,,
187,1,,
188,1,,
189,0,,
190,0,,
191,1,,
192,1,,
193,1,,
194,1,,
195,0,,
196,0,,
197,1,,
198,0,,
199,0,,
200,0,,
201,1,,
202,1,,
203,0,,
204,1,,
205,0,,
206,0,,
207,0,,
208,0,,
209,1,,
210,0,,
211,1,,
212,1,,
213,0,,
214,0,,
215,0,,
216,0,,
217,1,,
218,0,,
219,1,,
220,0,,
221,0,,
222,0,,
223,1,,
224,1,,
225,1,,
226,0,,
227,0,,
228,0,,
229,0,,
230,1,,
231,0,,
232,1,,
233,0,,
234,1,,
235,0,,
236,0,,
237,0,,
238,0,,
239,1,,
240,1,,
241,0,,
242,1,,
243,1,,
244,1,,
245,1,,
246,1,,
247,0,,
248,0,,
249,0,,
250,0,,
251,1,,
252,1,,
253,0,,
254,0,,
255,1,,
256,0,,
257,1,,
258,0,,
259,1,,
260,0,,
261,0,,
262,1,,
263,0,,
264,1,,
265,0,,
266,1,,
267,1,,
268,0,,
269,1,,
270,1,,
271,1,,
272,0,,
273,0,,
274,1,,
275,1,,
276,1,,
277,1,,
278,0,,
279,1,,
280,1,,
281,0,,
282,1,,
283,0,,
284,1,,
285,0,,
286,0,,
287,0,,
288,0,,
289,0,,
290,0,,
291,0,,
292,1,,
293,0,,
294,0,,
295,1,,
296,0,,
297,0,,
298,0,,
299,1,,
300,1,,
301,0,,
302,1,,
303,0,,
304,0,,
305,1,,
306,0,,
307,0,,
308,1,,
309,0,,
310,0,,
311,1,,
312,0,,
313,1,,
314,0,,
315,0,,
316,0,,
317,0,,
318,1,,
319,1,,
320,0,,
321,0,,
322,0,,
323,1,,
324,0,,
325,0,,
326,0,,
327,0,,
328,1,,
329,0,,
330,1,,
331,0,,
332,1,,
333,0,,
334,0,,
335,1,,
336,1,,
337,1,,
338,0,,
339,0,,
340,1,,
341,1,,
342,0,,
343,0,,
344,0,,
345,0,,
346,0,,
347,1,,
348,0,,
349,1,,
350,1,,
351,1,,
352,1,,
353,1,,
354,1,,
355,1,,
356,1,,
357,0,,
358,1,,
359,0,,
360,0,,
361,1,,
362,0,,
363,0,,
364,0,,
365,1,,
366,0,,
367,0,,
368,1,,
369,1,,
370,0,,
371,1,,
372,0,,
373,1,,
374,0,,
375,0,,
376,0,,
377,1,,
378,1,,
379,1,,
380,1,,
381,0,,
382,0,,
383,1,,
384,0,,
385,0,,
386,0,,
387,1,,
388,0,,
389,1,,
390,0,,
391,1,,
392,1,,
393,0,,
394,1,,
395,0,,
396,1,,
397,1,,
398,1,,
399,1,,
400,1,,
401,1,,
402,1,,
403,0,,
404,0,,
405,1,,
406,1,,
407,0,,
408,0,,
409,0,,
410,1,,
411,1,,
412,0,,
413,0,,
414,0,,
415,1,,
416,1,,
417,0,,
418,0,,
419,0,,
420,1,,
421,0,,
422,0,,
423,1,,
424,1,,
425,0,,
426,0,,
427,1,,
428,1,,
429,0,,
430,0,,
431,0,,
432,1,,
433,0,,
434,0,,
435,1,,
436,0,,
437,1,,
438,0,,
439,1,,
440,1,,
441,1,,
442,0,,
443,0,,
444,0,,
445,0,,
446,0,,
447,0,,
448,0,,
449,0,,
450,1,,
451,1,,
452,1,,
