Analysis data for 10-pattern-pattern algorithm on y signals for n = 2000
# of comparisons: 3883, regression equation: ,execution time: 0.005000 s
# of exchanges: 11, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,0
1,1,,1
2,1,,1
3,0,,1
4,0,,0
5,1,,0
6,1,,1
7,1,,1
8,0,,0
9,1,,1
10,1,,
11,1,,
12,0,,
13,0,,
14,0,,
15,0,,
16,1,,
17,1,,
18,0,,
19,0,,
20,0,,
21,0,,
22,0,,
23,0,,
24,0,,
25,0,,
26,0,,
27,0,,
28,0,,
29,1,,
30,1,,
31,0,,
32,0,,
33,1,,
34,0,,
35,1,,
36,1,,
37,1,,
38,0,,
39,1,,
40,1,,
41,1,,
42,1,,
43,0,,
44,1,,
45,1,,
46,0,,
47,0,,
48,0,,
49,1,,
50,1,,
51,1,,
52,0,,
53,1,,
54,1,,
55,0,,
56,1,,
57,1,,
58,0,,
59,1,,
60,1,,
61,0,,
62,0,,
63,0,,
64,0,,
65,0,,
66,1,,
67,0,,
68,1,,
69,1,,
70,1,,
71,1,,
72,1,,
73,1,,
74,1,,
75,0,,
76,1,,
77,1,,
78,0,,
79,0,,
80,1,,
81,0,,
82,1,,
83,0,,
84,1,,
85,1,,
86,0,,
87,1,,
88,0,,
89,0,,
90,0,,
91,0,,
92,0,,
93,0,,
94,0,,
95,1,,
96,1,,
97,1,,
98,0,,
99,1,,
100,0,,
101,1,,
102,0,,
103,1,,
104,0,,
105,0,,
106,0,,
107,0,,
108,0,,
109,0,,
110,0,,
111,1,,
112,0,,
113,0,,
114,1,,
115,0,,
116,0,,
117,1,,
118,1,,
119,1,,
120,0,,
121,0,,
122,1,,
123,1,,
124,0,,
125,0,,
126,0,,
127,0,,
128,1,,
129,1,,
130,1,,
131,0,,
132,0,,
133,1,,
134,0,,
135,0,,
136,1,,
137,1,,
138,1,,
139,1,,
140,1,,
141,0,,
142,0,,
143,0,,
144,1,,
145,0,,
146,1,,
147,1,,
148,0,,
149,0,,
150,0,,
151,1,,
152,0,,
153,0,,
154,0,,
155,0,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,1,,
162,1,,
163,0,,
164,0,,
165,1,,
166,1,,
167,1,,
168,1,,
169,0,,
170,1,,
171,0,,
172,1,,
173,0,,
174,1,,
175,0,,
176,1,,
177,0,,
178,0,,
179,1,,
180,0,,
181,1,,
182,1,,
183,1,,
184,1,,
185,0,,
186,1,,
187,1,,
188,1,,
189,0,,
190,1,,
191,0,,
192,1,,
193,1,,
194,0,,
195,1,,
196,0,,
197,0,,
198,0,,
199,0,,
200,0,,
201,1,,
202,1,,
203,1,,
204,1,,
205,1,,
206,0,,
207,0,,
208,1,,
209,1,,
210,0,,
211,0,,
212,0,,
213,0,,
214,1,,
215,1,,
216,0,,
217,0,,
218,0,,
219,0,,
220,1,,
221,1,,
222,0,,
223,0,,
224,1,,
225,1,,
226,1,,
227,1,,
228,1,,
229,0,,
230,0,,
231,0,,
232,1,,
233,0,,
234,0,,
235,1,,
236,1,,
237,1,,
238,0,,
239,0,,
240,0,,
241,0,,
242,1,,
243,1,,
244,0,,
245,0,,
246,0,,
247,1,,
248,1,,
249,0,,
250,1,,
251,1,,
252,1,,
253,0,,
254,1,,
255,0,,
256,0,,
257,1,,
258,0,,
259,0,,
260,1,,
261,1,,
262,0,,
263,1,,
264,1,,
265,0,,
266,0,,
267,1,,
268,1,,
269,0,,
270,1,,
271,0,,
272,1,,
273,1,,
274,1,,
275,0,,
276,1,,
277,1,,
278,1,,
279,0,,
280,0,,
281,1,,
282,0,,
283,0,,
284,0,,
285,1,,
286,1,,
287,1,,
288,0,,
289,0,,
290,1,,
291,1,,
292,0,,
293,1,,
294,1,,
295,1,,
296,1,,
297,0,,
298,0,,
299,0,,
300,0,,
301,1,,
302,0,,
303,0,,
304,0,,
305,1,,
306,1,,
307,1,,
308,1,,
309,0,,
310,1,,
311,1,,
312,1,,
313,1,,
314,1,,
315,0,,
316,0,,
317,0,,
318,0,,
319,1,,
320,1,,
321,1,,
322,1,,
323,1,,
324,0,,
325,0,,
326,0,,
327,1,,
328,0,,
329,1,,
330,0,,
331,1,,
332,0,,
333,0,,
334,1,,
335,1,,
336,1,,
337,0,,
338,1,,
339,1,,
340,1,,
341,1,,
342,1,,
343,0,,
344,1,,
345,0,,
346,1,,
347,0,,
348,1,,
349,1,,
350,1,,
351,0,,
352,1,,
353,0,,
354,1,,
355,0,,
356,0,,
357,1,,
358,1,,
359,1,,
360,1,,
361,1,,
362,0,,
363,0,,
364,1,,
365,0,,
366,0,,
367,0,,
368,0,,
369,0,,
370,0,,
371,0,,
372,0,,
373,1,,
374,0,,
375,0,,
376,0,,
377,1,,
378,1,,
379,1,,
380,1,,
381,0,,
382,1,,
383,0,,
384,0,,
385,1,,
386,1,,
387,1,,
388,0,,
389,0,,
390,0,,
391,0,,
392,0,,
393,1,,
394,1,,
395,0,,
396,1,,
397,1,,
398,1,,
399,1,,
400,1,,
401,1,,
402,0,,
403,1,,
404,1,,
405,1,,
406,1,,
407,0,,
408,0,,
409,1,,
410,1,,
411,1,,
412,1,,
413,1,,
414,1,,
415,0,,
416,0,,
417,1,,
418,0,,
419,0,,
420,0,,
421,1,,
422,1,,
423,1,,
424,1,,
425,0,,
426,1,,
427,1,,
428,1,,
429,1,,
430,0,,
431,1,,
432,1,,
433,1,,
434,1,,
435,1,,
436,0,,
437,0,,
438,1,,
439,0,,
440,0,,
441,0,,
442,1,,
443,0,,
444,1,,
445,0,,
446,0,,
447,1,,
448,0,,
449,1,,
450,0,,
451,0,,
452,0,,
453,0,,
454,0,,
455,0,,
456,0,,
457,1,,
458,1,,
459,0,,
460,0,,
461,0,,
462,0,,
463,1,,
464,0,,
465,0,,
466,1,,
467,1,,
468,1,,
469,1,,
470,0,,
471,1,,
472,0,,
473,0,,
474,1,,
475,1,,
476,0,,
477,1,,
478,0,,
479,0,,
480,1,,
481,1,,
482,1,,
483,1,,
484,0,,
485,1,,
486,1,,
487,1,,
488,1,,
489,0,,
490,1,,
491,1,,
492,0,,
493,1,,
494,1,,
495,0,,
496,1,,
497,0,,
498,0,,
499,0,,
500,0,,
501,0,,
502,0,,
503,1,,
504,1,,
505,0,,
506,0,,
507,0,,
508,1,,
509,0,,
510,1,,
511,1,,
512,1,,
513,1,,
514,0,,
515,0,,
516,1,,
517,0,,
518,1,,
519,0,,
520,0,,
521,1,,
522,1,,
523,1,,
524,1,,
525,1,,
526,1,,
527,1,,
528,0,,
529,1,,
530,0,,
531,1,,
532,1,,
533,0,,
534,0,,
535,0,,
