Analysis data for 10-pattern-pattern algorithm on x signals for n = 100
# of comparisons: 160, regression equation: ,execution time: 0.011999 s
# of exchanges: 64, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,0,1,
2,0,1,
3,1,1,
4,0,1,
5,1,1,
6,0,0,
7,1,0,
8,1,0,
9,1,1,
10,1,,
11,1,,
12,1,,
13,1,,
14,1,,
15,1,,
16,0,,
17,0,,
18,0,,
19,1,,
20,0,,
21,0,,
22,1,,
23,0,,
24,1,,
25,0,,
26,0,,
27,0,,
28,0,,
29,1,,
30,1,,
31,1,,
32,1,,
33,0,,
34,1,,
35,1,,
36,1,,
37,0,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,1,,
44,1,,
45,1,,
46,1,,
47,1,,
48,0,,
49,0,,
50,1,,
51,1,,
52,0,,
53,1,,
54,1,,
55,1,,
56,1,,
57,1,,
58,0,,
59,0,,
60,0,,
61,0,,
62,1,,
63,1,,
64,0,,
65,0,,
66,0,,
67,0,,
68,0,,
69,1,,
70,1,,
71,1,,
72,1,,
73,0,,
74,0,,
75,1,,
76,1,,
77,1,,
78,0,,
79,1,,
80,1,,
81,1,,
82,1,,
83,1,,
84,1,,
85,1,,
86,1,,
87,1,,
88,1,,
89,1,,
90,1,,
91,0,,
92,1,,
93,1,,
94,1,,
95,1,,
96,0,,
97,1,,
98,1,,
99,1,,
