Analysis data for 3-pattern-pattern algorithm on x signals for n = 3000
# of comparisons: 4557, regression equation: ,execution time: 0.033001 s
# of exchanges: 5, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,0
1,0,1,
2,1,0,
3,1,,
4,0,,
5,0,,
6,0,,
7,1,,
8,1,,
9,1,,
10,0,,
11,1,,
12,0,,
13,0,,
14,0,,
15,1,,
16,1,,
17,0,,
18,0,,
19,0,,
20,0,,
21,0,,
22,0,,
23,1,,
24,0,,
25,1,,
26,1,,
27,0,,
28,0,,
29,1,,
30,0,,
31,0,,
32,0,,
33,1,,
34,0,,
35,0,,
36,1,,
37,0,,
38,0,,
39,1,,
40,0,,
41,1,,
42,1,,
43,0,,
44,0,,
45,0,,
46,1,,
47,0,,
48,0,,
49,0,,
50,0,,
51,0,,
52,1,,
53,0,,
54,1,,
55,0,,
56,1,,
57,0,,
58,1,,
59,0,,
60,0,,
61,1,,
62,0,,
63,0,,
64,0,,
65,0,,
66,1,,
67,1,,
68,1,,
69,1,,
70,1,,
71,0,,
72,1,,
73,1,,
74,0,,
75,1,,
76,0,,
77,0,,
78,1,,
79,1,,
80,1,,
81,0,,
82,1,,
83,1,,
84,1,,
85,1,,
86,0,,
87,0,,
88,1,,
89,0,,
90,0,,
91,0,,
92,0,,
93,1,,
94,0,,
95,0,,
96,0,,
97,0,,
98,1,,
99,0,,
100,1,,
101,0,,
102,1,,
103,1,,
104,0,,
105,0,,
106,0,,
107,0,,
108,0,,
109,1,,
110,0,,
111,1,,
112,0,,
113,0,,
114,0,,
115,1,,
116,0,,
117,1,,
118,0,,
119,0,,
120,1,,
121,0,,
122,0,,
123,0,,
124,0,,
125,0,,
126,1,,
127,0,,
128,0,,
129,1,,
130,0,,
131,1,,
132,0,,
133,1,,
134,1,,
135,0,,
136,0,,
137,0,,
138,0,,
139,1,,
140,0,,
141,1,,
142,0,,
143,0,,
144,1,,
145,1,,
146,1,,
147,0,,
148,0,,
149,1,,
150,1,,
151,1,,
152,0,,
153,1,,
154,1,,
155,1,,
156,0,,
157,1,,
158,0,,
159,1,,
160,1,,
161,1,,
162,0,,
163,0,,
164,1,,
165,0,,
166,1,,
167,0,,
168,0,,
169,0,,
170,1,,
171,0,,
172,1,,
173,0,,
174,1,,
175,0,,
176,1,,
177,0,,
178,0,,
179,1,,
180,1,,
181,0,,
182,1,,
183,0,,
184,1,,
185,1,,
186,0,,
187,1,,
188,1,,
189,1,,
190,1,,
191,1,,
192,0,,
193,0,,
194,0,,
195,1,,
196,0,,
197,1,,
198,0,,
199,1,,
200,0,,
201,1,,
202,1,,
203,1,,
204,1,,
205,1,,
206,0,,
207,1,,
208,0,,
209,0,,
210,0,,
211,1,,
212,1,,
213,1,,
214,0,,
215,1,,
216,1,,
217,1,,
218,0,,
219,1,,
220,0,,
221,0,,
222,0,,
223,0,,
224,0,,
225,1,,
226,1,,
227,1,,
228,0,,
229,1,,
230,0,,
231,1,,
232,0,,
233,1,,
234,1,,
235,0,,
236,1,,
237,0,,
238,1,,
239,0,,
240,0,,
241,0,,
242,0,,
243,0,,
244,0,,
245,1,,
246,1,,
247,0,,
248,0,,
249,1,,
250,0,,
251,1,,
252,1,,
253,1,,
254,1,,
255,1,,
256,1,,
257,0,,
258,0,,
259,1,,
260,0,,
261,0,,
262,1,,
263,1,,
264,0,,
265,1,,
266,0,,
267,0,,
268,1,,
269,1,,
270,1,,
271,1,,
272,1,,
273,0,,
274,0,,
275,1,,
276,1,,
277,1,,
278,1,,
279,0,,
280,1,,
281,1,,
282,1,,
283,1,,
284,0,,
285,1,,
286,1,,
287,0,,
288,0,,
289,1,,
290,0,,
291,1,,
292,1,,
293,1,,
294,0,,
295,0,,
296,0,,
297,1,,
298,1,,
299,0,,
300,1,,
301,1,,
302,0,,
303,1,,
304,0,,
305,0,,
306,1,,
307,0,,
308,0,,
309,0,,
310,0,,
311,0,,
312,0,,
313,1,,
314,1,,
315,1,,
316,0,,
317,1,,
318,1,,
319,0,,
320,1,,
321,1,,
322,1,,
323,1,,
324,1,,
325,0,,
326,0,,
327,0,,
328,0,,
329,1,,
330,1,,
331,0,,
332,0,,
333,1,,
334,1,,
335,0,,
336,0,,
337,0,,
338,0,,
339,1,,
340,0,,
341,1,,
342,0,,
343,0,,
344,0,,
345,0,,
346,1,,
347,0,,
348,1,,
349,0,,
350,1,,
351,1,,
352,1,,
353,1,,
354,1,,
355,1,,
356,1,,
357,1,,
358,0,,
359,1,,
360,1,,
361,1,,
362,1,,
363,1,,
364,1,,
365,0,,
366,0,,
367,1,,
368,1,,
369,1,,
370,0,,
371,0,,
372,1,,
373,1,,
374,0,,
375,1,,
376,1,,
377,0,,
378,1,,
379,0,,
380,0,,
381,1,,
382,1,,
383,0,,
384,1,,
385,0,,
386,1,,
387,1,,
388,1,,
389,1,,
390,1,,
391,1,,
392,0,,
393,0,,
394,0,,
395,1,,
396,0,,
397,1,,
398,0,,
399,0,,
400,0,,
401,0,,
402,0,,
403,0,,
404,0,,
405,1,,
406,1,,
407,0,,
408,0,,
409,0,,
410,0,,
411,0,,
412,1,,
413,1,,
414,1,,
415,0,,
416,1,,
417,0,,
418,1,,
419,0,,
420,1,,
421,1,,
422,1,,
423,1,,
424,1,,
425,0,,
426,0,,
427,0,,
428,1,,
429,0,,
430,0,,
431,0,,
432,1,,
433,0,,
434,0,,
435,1,,
436,1,,
437,0,,
438,0,,
439,1,,
440,1,,
441,1,,
442,1,,
443,0,,
444,1,,
445,1,,
446,1,,
447,1,,
448,1,,
449,1,,
450,0,,
451,0,,
452,0,,
453,1,,
454,1,,
455,1,,
456,0,,
457,0,,
458,0,,
459,0,,
460,0,,
461,1,,
462,0,,
463,1,,
464,1,,
465,1,,
466,1,,
467,0,,
468,1,,
469,1,,
470,0,,
471,1,,
472,0,,
473,1,,
474,1,,
475,1,,
476,1,,
477,1,,
478,1,,
479,1,,
480,0,,
481,0,,
482,1,,
483,1,,
484,0,,
485,1,,
486,0,,
487,0,,
488,1,,
489,1,,
490,1,,
491,1,,
492,0,,
493,1,,
494,0,,
495,0,,
496,0,,
497,0,,
498,1,,
499,0,,
500,0,,
501,1,,
502,0,,
503,0,,
504,0,,
505,0,,
506,0,,
507,0,,
508,1,,
509,1,,
510,1,,
511,0,,
512,1,,
513,1,,
514,0,,
515,0,,
516,1,,
517,1,,
518,1,,
519,0,,
520,0,,
521,0,,
522,1,,
523,0,,
524,0,,
525,1,,
526,1,,
527,1,,
528,0,,
529,0,,
530,0,,
531,1,,
532,1,,
533,1,,
534,1,,
535,0,,
536,1,,
537,1,,
538,0,,
539,1,,
540,1,,
541,0,,
542,1,,
543,0,,
544,1,,
545,1,,
546,0,,
547,1,,
548,0,,
549,0,,
550,1,,
551,1,,
552,1,,
553,0,,
554,1,,
555,0,,
556,0,,
557,0,,
558,1,,
559,0,,
560,0,,
561,1,,
562,1,,
563,1,,
564,0,,
565,0,,
566,0,,
567,0,,
568,1,,
569,1,,
570,1,,
571,1,,
572,1,,
573,1,,
574,1,,
575,1,,
576,1,,
577,0,,
578,1,,
579,0,,
580,0,,
581,1,,
582,1,,
583,0,,
584,0,,
585,0,,
586,1,,
587,1,,
588,0,,
589,0,,
590,0,,
