Analysis data for 20-pattern-pattern algorithm on x and y signals for n = 100
# of comparisons: 174, regression equation: ,execution time: 0.011004 s
# of exchanges: 84, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,0
1,1,1,0
2,1,1,0
3,1,1,0
4,1,0,0
5,0,0,0
6,0,0,1
7,1,1,0
8,1,0,0
9,1,1,0
10,1,0,1
11,1,1,1
12,1,0,1
13,0,1,0
14,1,1,1
15,0,1,0
16,0,1,0
17,1,0,1
18,1,1,0
19,0,1,1
20,0,,
21,0,,
22,0,,
23,1,,
24,0,,
25,0,,
26,1,,
27,1,,
28,0,,
29,0,,
30,0,,
31,0,,
32,0,,
33,0,,
34,1,,
35,1,,
36,1,,
37,1,,
38,0,,
39,0,,
40,0,,
41,0,,
42,0,,
43,0,,
44,1,,
45,0,,
46,0,,
47,0,,
48,1,,
49,1,,
50,1,,
51,0,,
52,1,,
53,0,,
54,0,,
55,1,,
56,0,,
57,1,,
58,1,,
59,0,,
60,0,,
61,1,,
62,0,,
63,0,,
64,1,,
65,0,,
66,1,,
67,0,,
68,0,,
69,1,,
70,1,,
71,1,,
72,1,,
73,1,,
74,1,,
75,1,,
76,1,,
77,1,,
78,0,,
79,0,,
80,0,,
81,1,,
82,0,,
83,1,,
84,0,,
85,1,,
86,0,,
87,1,,
88,1,,
89,1,,
90,1,,
91,0,,
92,1,,
93,1,,
94,0,,
95,1,,
96,0,,
97,1,,
98,0,,
99,1,,
