Analysis data for 10-pattern-pattern algorithm on x signals for n = 1000
# of comparisons: 1639, regression equation: ,execution time: 0.365525 s
# of exchanges: 477, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,0,0,
2,1,0,
3,0,0,
4,1,0,
5,1,1,
6,1,0,
7,0,1,
8,0,0,
9,0,0,
10,1,,
11,0,,
12,1,,
13,0,,
14,1,,
15,1,,
16,0,,
17,1,,
18,0,,
19,0,,
20,1,,
21,0,,
22,1,,
23,0,,
24,0,,
25,1,,
26,1,,
27,1,,
28,1,,
29,0,,
30,1,,
31,0,,
32,0,,
33,0,,
34,0,,
35,1,,
36,1,,
37,0,,
38,0,,
39,0,,
40,0,,
41,1,,
42,0,,
43,1,,
44,0,,
45,0,,
46,1,,
47,1,,
48,1,,
49,1,,
50,1,,
51,1,,
52,0,,
53,0,,
54,1,,
55,0,,
56,1,,
57,0,,
58,1,,
59,1,,
60,0,,
61,1,,
62,0,,
63,0,,
64,1,,
65,0,,
66,0,,
67,1,,
68,0,,
69,0,,
70,1,,
71,0,,
72,1,,
73,1,,
74,1,,
75,0,,
76,1,,
77,0,,
78,0,,
79,0,,
80,0,,
81,1,,
82,0,,
83,0,,
84,1,,
85,0,,
86,1,,
87,0,,
88,0,,
89,1,,
90,0,,
91,0,,
92,1,,
93,0,,
94,1,,
95,1,,
96,1,,
97,0,,
98,1,,
99,0,,
100,1,,
101,1,,
102,0,,
103,1,,
104,0,,
105,0,,
106,0,,
107,1,,
108,1,,
109,1,,
110,1,,
111,1,,
112,0,,
113,0,,
114,1,,
115,0,,
116,1,,
117,1,,
118,1,,
119,1,,
120,0,,
121,0,,
122,0,,
123,0,,
124,0,,
125,0,,
126,1,,
127,0,,
128,0,,
129,1,,
130,1,,
131,0,,
132,1,,
133,0,,
134,1,,
135,1,,
136,1,,
137,0,,
138,1,,
139,1,,
140,1,,
141,0,,
142,0,,
143,0,,
144,0,,
145,0,,
146,0,,
147,0,,
148,1,,
149,1,,
150,0,,
151,1,,
152,0,,
153,1,,
154,0,,
155,1,,
156,0,,
157,0,,
158,1,,
159,1,,
160,1,,
161,1,,
162,1,,
163,0,,
164,0,,
165,1,,
166,0,,
167,1,,
168,1,,
169,1,,
170,0,,
171,1,,
172,1,,
173,1,,
174,1,,
175,0,,
176,0,,
177,0,,
178,0,,
179,1,,
180,0,,
181,1,,
182,0,,
183,0,,
184,0,,
185,1,,
186,0,,
187,0,,
188,0,,
189,0,,
190,0,,
191,0,,
192,1,,
193,1,,
194,1,,
195,1,,
196,0,,
197,1,,
198,1,,
199,0,,
200,0,,
201,0,,
202,1,,
203,0,,
204,1,,
205,0,,
206,1,,
207,1,,
208,0,,
209,1,,
210,0,,
211,0,,
212,1,,
213,1,,
214,1,,
215,1,,
216,1,,
217,1,,
218,1,,
219,0,,
220,0,,
221,1,,
222,0,,
223,1,,
224,0,,
225,0,,
226,0,,
227,0,,
228,1,,
229,0,,
230,1,,
231,0,,
232,0,,
233,0,,
234,0,,
235,1,,
236,0,,
237,0,,
238,0,,
239,1,,
240,1,,
241,1,,
242,1,,
243,0,,
244,0,,
