Analysis data for 20-pattern-pattern algorithm on x signals for n = 1000
# of comparisons: 1909, regression equation: ,execution time: 2.973412 s
# of exchanges: 486, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,1,0,
2,0,0,
3,0,0,
4,1,1,
5,0,0,
6,1,0,
7,0,0,
8,1,1,
9,1,0,
10,0,1,
11,0,0,
12,0,0,
13,1,0,
14,1,1,
15,0,1,
16,1,0,
17,0,0,
18,0,0,
19,1,0,
20,0,,
21,0,,
22,0,,
23,1,,
24,1,,
25,0,,
26,0,,
27,1,,
28,1,,
29,0,,
30,0,,
31,1,,
32,1,,
33,1,,
34,1,,
35,0,,
36,1,,
37,1,,
38,0,,
39,0,,
40,0,,
41,1,,
42,1,,
43,1,,
44,0,,
45,1,,
46,1,,
47,1,,
48,0,,
49,1,,
50,1,,
51,1,,
52,0,,
53,1,,
54,1,,
55,0,,
56,0,,
57,1,,
58,0,,
59,1,,
60,0,,
61,1,,
62,0,,
63,1,,
64,1,,
65,0,,
66,1,,
67,0,,
68,0,,
69,0,,
70,0,,
71,1,,
72,0,,
73,0,,
74,1,,
75,1,,
76,1,,
77,1,,
78,0,,
79,1,,
80,0,,
81,0,,
82,1,,
83,1,,
84,1,,
85,0,,
86,0,,
87,0,,
88,0,,
89,0,,
90,1,,
91,1,,
92,0,,
93,1,,
94,1,,
95,0,,
96,1,,
97,0,,
98,1,,
99,0,,
100,0,,
101,1,,
102,0,,
103,1,,
104,0,,
105,1,,
106,1,,
107,1,,
108,1,,
109,1,,
110,0,,
111,0,,
112,0,,
113,1,,
114,1,,
115,0,,
116,0,,
117,0,,
118,0,,
119,0,,
120,1,,
121,0,,
122,1,,
123,1,,
124,1,,
125,0,,
126,1,,
127,1,,
128,1,,
129,0,,
130,1,,
131,0,,
132,1,,
133,0,,
134,1,,
135,1,,
136,1,,
137,0,,
138,1,,
139,1,,
140,1,,
141,1,,
142,1,,
143,1,,
144,0,,
145,0,,
146,1,,
147,0,,
148,1,,
149,1,,
150,1,,
151,0,,
152,1,,
153,0,,
154,0,,
155,1,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,1,,
162,1,,
163,0,,
164,0,,
165,1,,
166,0,,
167,0,,
168,1,,
169,1,,
170,0,,
171,0,,
172,0,,
173,1,,
174,0,,
175,0,,
176,0,,
177,0,,
178,0,,
179,0,,
180,1,,
181,0,,
182,0,,
183,1,,
184,1,,
185,1,,
186,1,,
187,0,,
188,0,,
189,1,,
190,1,,
191,0,,
192,1,,
193,0,,
194,1,,
195,1,,
196,1,,
197,0,,
198,0,,
199,0,,
200,1,,
201,1,,
202,1,,
203,0,,
