Analysis data for 20-pattern-pattern algorithm on y signals for n = 1000
# of comparisons: 1765, regression equation: ,execution time: 3.210241 s
# of exchanges: 490, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,1
1,0,,1
2,0,,0
3,0,,0
4,1,,0
5,1,,0
6,1,,0
7,0,,1
8,0,,1
9,0,,1
10,1,,1
11,0,,0
12,1,,0
13,0,,1
14,0,,1
15,0,,1
16,1,,1
17,0,,0
18,0,,1
19,1,,0
20,0,,
21,0,,
22,1,,
23,1,,
24,0,,
25,0,,
26,0,,
27,1,,
28,0,,
29,0,,
30,1,,
31,0,,
32,1,,
33,0,,
34,0,,
35,1,,
36,0,,
37,0,,
38,1,,
39,1,,
40,0,,
41,1,,
42,0,,
43,0,,
44,1,,
45,1,,
46,1,,
47,0,,
48,0,,
49,0,,
50,1,,
51,0,,
52,1,,
53,0,,
54,0,,
55,1,,
56,1,,
57,0,,
58,0,,
59,0,,
60,1,,
61,1,,
62,0,,
63,1,,
64,0,,
65,1,,
66,0,,
67,0,,
68,1,,
69,1,,
70,0,,
71,1,,
72,0,,
73,1,,
74,1,,
75,1,,
76,0,,
77,1,,
78,1,,
79,0,,
80,1,,
81,0,,
82,1,,
83,0,,
84,1,,
85,1,,
86,0,,
87,0,,
88,0,,
89,0,,
90,1,,
91,1,,
92,1,,
93,1,,
94,0,,
95,0,,
96,1,,
97,0,,
98,0,,
99,1,,
100,0,,
101,0,,
102,1,,
103,0,,
104,0,,
105,0,,
106,1,,
107,1,,
108,0,,
109,0,,
110,1,,
111,0,,
112,0,,
113,0,,
114,1,,
115,0,,
116,1,,
117,1,,
118,0,,
119,0,,
120,0,,
121,0,,
122,0,,
123,1,,
124,1,,
125,1,,
126,1,,
127,0,,
128,1,,
129,0,,
130,0,,
131,1,,
132,0,,
133,0,,
134,1,,
135,1,,
136,1,,
137,1,,
138,1,,
139,1,,
140,1,,
141,1,,
142,1,,
143,1,,
144,1,,
145,0,,
146,1,,
147,1,,
148,0,,
149,1,,
150,0,,
151,1,,
152,1,,
153,0,,
154,0,,
155,0,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,1,,
162,0,,
163,1,,
164,0,,
165,0,,
166,1,,
167,1,,
168,1,,
169,1,,
170,0,,
171,1,,
172,0,,
173,0,,
174,1,,
175,1,,
176,1,,
177,0,,
178,1,,
179,1,,
180,1,,
181,1,,
182,1,,
183,0,,
184,1,,
185,0,,
186,1,,
187,0,,
188,1,,
189,1,,
190,0,,
191,1,,
192,1,,
193,0,,
194,1,,
195,1,,
196,0,,
197,1,,
198,1,,
199,0,,
200,0,,
201,0,,
202,0,,
203,1,,
204,0,,
205,0,,
206,0,,
207,0,,
208,0,,
209,0,,
210,1,,
211,1,,
212,1,,
213,0,,
214,0,,
215,1,,
216,0,,
217,1,,
218,0,,
219,0,,
220,1,,
221,1,,
222,0,,
223,0,,
224,0,,
225,0,,
226,0,,
227,0,,
228,1,,
229,0,,
230,1,,
231,0,,
232,0,,
233,1,,
234,0,,
235,1,,
236,0,,
237,0,,
238,0,,
239,1,,
240,1,,
241,1,,
242,0,,
243,1,,
244,0,,
245,0,,
246,0,,
247,0,,
248,0,,
249,0,,
250,1,,
251,0,,
252,0,,
253,1,,
254,1,,
255,0,,
256,1,,
257,1,,
258,1,,
259,0,,
260,1,,
261,1,,
262,1,,
263,0,,
264,1,,
265,1,,
266,1,,
267,0,,
268,0,,
269,0,,
270,0,,
271,1,,
272,0,,
273,1,,
274,1,,
275,1,,
276,1,,
277,0,,
278,1,,
279,1,,
280,0,,
281,1,,
282,0,,
283,0,,
284,0,,
285,0,,
286,1,,
287,1,,
288,1,,
289,0,,
290,1,,
291,1,,
292,1,,
293,1,,
294,1,,
295,0,,
296,0,,
297,1,,
298,1,,
299,0,,
300,1,,
301,0,,
302,1,,
303,0,,
304,1,,
305,0,,
306,0,,
307,1,,
308,1,,
309,0,,
310,1,,
311,1,,
312,1,,
313,0,,
314,0,,
315,1,,
316,1,,
317,0,,
318,0,,
319,0,,
320,0,,
321,0,,
322,0,,
323,0,,
324,0,,
325,1,,
326,0,,
327,1,,
328,0,,
329,1,,
330,1,,
331,1,,
332,1,,
333,1,,
334,0,,
335,1,,
336,1,,
337,1,,
338,1,,
339,1,,
340,0,,
341,0,,
342,0,,
343,0,,
344,0,,
345,0,,
346,1,,
347,1,,
348,1,,
349,0,,
350,1,,
351,1,,
352,1,,
353,0,,
354,0,,
355,1,,
356,0,,
357,0,,
358,1,,
359,1,,
360,1,,
361,1,,
362,1,,
363,1,,
364,0,,
365,1,,
366,1,,
367,1,,
368,1,,
369,1,,
370,1,,
371,0,,
372,0,,
373,1,,
374,1,,
375,0,,
376,1,,
377,0,,
378,0,,
379,1,,
380,1,,
381,1,,
382,1,,
383,0,,
384,0,,
385,0,,
386,0,,
387,0,,
388,1,,
389,1,,
390,1,,
391,1,,
392,1,,
393,1,,
394,1,,
395,0,,
396,0,,
397,1,,
398,0,,
399,0,,
400,0,,
401,0,,
402,0,,
403,1,,
404,0,,
405,1,,
406,1,,
407,0,,
408,1,,
409,0,,
410,0,,
411,0,,
412,0,,
413,1,,
414,0,,
415,0,,
416,0,,
417,1,,
418,0,,
419,1,,
420,1,,
421,1,,
422,1,,
423,0,,
424,1,,
425,0,,
426,0,,
427,1,,
428,1,,
429,0,,
430,0,,
431,1,,
432,0,,
433,1,,
434,0,,
435,0,,
436,0,,
437,0,,
438,0,,
439,0,,
440,0,,
441,1,,
442,1,,
443,1,,
444,1,,
445,1,,
446,0,,
447,1,,
448,1,,
449,0,,
450,1,,
451,1,,
452,0,,
453,0,,
454,1,,
455,0,,
456,0,,
457,1,,
458,1,,
459,0,,
460,0,,
461,1,,
462,0,,
463,1,,
464,0,,
465,1,,
466,0,,
467,1,,
468,0,,
469,0,,
470,0,,
471,1,,
472,1,,
473,1,,
474,1,,
475,0,,
476,0,,
477,0,,
478,0,,
479,1,,
480,1,,
481,0,,
482,1,,
483,0,,
484,1,,
485,1,,
486,1,,
487,0,,
488,1,,
489,0,,
490,0,,
491,1,,
492,0,,
493,1,,
494,0,,
495,0,,
496,1,,
497,1,,
498,0,,
499,0,,
500,0,,
501,1,,
502,1,,
503,1,,
504,0,,
505,0,,
506,0,,
507,0,,
508,0,,
509,0,,
510,0,,
511,0,,
512,0,,
513,1,,
514,1,,
515,1,,
516,1,,
517,1,,
518,1,,
519,0,,
520,1,,
521,0,,
522,0,,
523,1,,
524,1,,
525,0,,
526,1,,
527,1,,
528,1,,
529,1,,
530,1,,
531,0,,
532,0,,
533,1,,
534,0,,
535,0,,
536,0,,
537,0,,
538,1,,
539,0,,
540,0,,
541,1,,
542,0,,
543,1,,
544,1,,
545,0,,
546,0,,
547,0,,
548,1,,
549,0,,
550,0,,
551,0,,
552,1,,
553,1,,
554,0,,
555,1,,
556,1,,
557,0,,
558,0,,
559,1,,
560,0,,
561,0,,
562,0,,
563,0,,
564,0,,
565,1,,
566,1,,
567,1,,
568,0,,
569,1,,
570,0,,
571,0,,
572,1,,
573,0,,
574,1,,
575,1,,
576,1,,
577,0,,
578,1,,
579,0,,
580,1,,
581,0,,
582,0,,
583,1,,
584,0,,
585,1,,
586,1,,
587,1,,
588,1,,
589,1,,
590,1,,
591,1,,
592,0,,
593,1,,
594,0,,
595,0,,
596,0,,
597,0,,
598,1,,
599,0,,
600,1,,
601,1,,
602,1,,
603,1,,
604,1,,
605,1,,
606,0,,
607,1,,
608,0,,
609,1,,
610,1,,
611,0,,
612,1,,
613,0,,
614,0,,
615,0,,
616,1,,
617,0,,
618,0,,
619,0,,
620,1,,
621,0,,
622,0,,
623,1,,
624,0,,
625,0,,
626,0,,
627,0,,
628,1,,
629,0,,
630,0,,
631,0,,
632,1,,
633,0,,
634,1,,
635,1,,
636,1,,
637,1,,
638,1,,
639,1,,
640,0,,
641,0,,
642,0,,
643,1,,
644,0,,
645,1,,
646,1,,
647,0,,
648,1,,
649,1,,
650,1,,
651,1,,
652,0,,
653,1,,
654,1,,
655,1,,
656,1,,
657,0,,
658,0,,
659,0,,
660,0,,
661,1,,
662,1,,
663,1,,
664,0,,
665,1,,
666,1,,
667,1,,
668,1,,
669,0,,
670,0,,
671,1,,
672,0,,
673,0,,
674,0,,
675,0,,
676,1,,
677,1,,
678,1,,
679,0,,
680,0,,
681,0,,
682,1,,
683,1,,
684,1,,
685,1,,
686,1,,
687,1,,
688,0,,
689,1,,
690,0,,
691,1,,
692,1,,
693,1,,
694,0,,
695,1,,
696,0,,
697,1,,
698,1,,
699,0,,
700,0,,
701,1,,
702,1,,
703,0,,
704,1,,
705,1,,
706,0,,
707,1,,
708,1,,
709,0,,
710,1,,
711,1,,
712,0,,
713,0,,
714,0,,
715,0,,
716,0,,
717,0,,
718,0,,
719,1,,
720,1,,
721,1,,
722,0,,
723,1,,
724,0,,
725,1,,
726,1,,
727,1,,
728,1,,
729,0,,
730,1,,
731,0,,
732,1,,
733,0,,
734,0,,
735,1,,
736,0,,
737,0,,
738,1,,
739,0,,
740,1,,
741,1,,
742,0,,
743,1,,
744,1,,
745,0,,
746,0,,
747,0,,
748,0,,
749,0,,
750,1,,
751,1,,
752,1,,
753,1,,
754,0,,
755,0,,
756,0,,
757,0,,
758,0,,
759,0,,
760,0,,
761,1,,
762,1,,
763,0,,
764,0,,
765,1,,
766,1,,
767,0,,
768,0,,
769,0,,
770,0,,
771,0,,
772,1,,
773,1,,
774,1,,
775,1,,
776,0,,
777,0,,
778,1,,
779,1,,
780,1,,
781,1,,
782,0,,
783,1,,
784,0,,
785,1,,
786,1,,
787,1,,
788,1,,
789,0,,
790,1,,
791,0,,
792,0,,
793,1,,
794,1,,
795,0,,
796,0,,
797,0,,
798,0,,
799,0,,
800,0,,
801,0,,
802,1,,
803,1,,
804,0,,
805,1,,
806,0,,
807,0,,
808,1,,
809,1,,
810,1,,
811,0,,
812,1,,
813,1,,
814,1,,
815,1,,
816,0,,
817,1,,
818,0,,
819,1,,
820,1,,
821,0,,
822,1,,
823,0,,
824,1,,
825,1,,
826,1,,
827,1,,
828,0,,
829,0,,
830,0,,
831,0,,
832,0,,
833,0,,
834,0,,
835,1,,
836,0,,
837,0,,
838,0,,
839,0,,
840,1,,
841,0,,
842,1,,
843,1,,
844,0,,
845,1,,
846,1,,
847,1,,
848,1,,
849,0,,
850,0,,
851,0,,
852,0,,
853,0,,
854,1,,
855,0,,
856,1,,
857,0,,
858,0,,
859,0,,
860,0,,
861,1,,
862,1,,
863,1,,
864,0,,
865,1,,
866,0,,
867,1,,
868,0,,
869,1,,
870,1,,
871,0,,
872,1,,
873,1,,
874,1,,
875,1,,
876,0,,
877,0,,
878,0,,
879,0,,
880,1,,
881,1,,
882,1,,
883,1,,
884,0,,
885,0,,
886,0,,
887,1,,
888,1,,
889,1,,
890,1,,
891,0,,
892,0,,
893,0,,
894,1,,
895,0,,
896,0,,
897,0,,
898,0,,
899,0,,
900,1,,
901,1,,
902,0,,
903,0,,
904,1,,
905,0,,
906,0,,
907,0,,
908,0,,
909,1,,
910,1,,
911,1,,
912,0,,
913,1,,
914,0,,
915,0,,
916,0,,
917,1,,
918,1,,
919,0,,
920,0,,
921,1,,
922,1,,
923,0,,
924,0,,
