Analysis data for 20-pattern-pattern algorithm on x and y signals for n = 2000
# of comparisons: 3691, regression equation: ,execution time: 0.018974 s
# of exchanges: 790, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,1
1,1,0,0
2,0,0,0
3,0,1,1
4,1,1,1
5,1,0,0
6,0,1,0
7,0,1,1
8,1,0,1
9,1,0,0
10,0,1,1
11,1,1,0
12,1,0,1
13,1,1,0
14,1,1,1
15,1,0,1
16,1,1,1
17,0,1,0
18,0,0,0
19,1,1,1
20,1,,
21,1,,
22,1,,
23,0,,
24,1,,
25,1,,
26,1,,
27,0,,
28,0,,
29,0,,
30,0,,
31,1,,
32,0,,
33,0,,
34,0,,
35,0,,
36,1,,
37,1,,
38,0,,
39,1,,
40,0,,
41,0,,
42,1,,
43,1,,
44,0,,
45,0,,
46,0,,
47,0,,
48,0,,
49,0,,
50,1,,
51,0,,
52,0,,
53,0,,
54,1,,
55,1,,
56,0,,
57,0,,
58,0,,
59,0,,
60,1,,
61,0,,
62,1,,
63,0,,
64,0,,
65,1,,
66,1,,
67,1,,
68,1,,
69,0,,
70,0,,
71,0,,
72,0,,
73,1,,
74,0,,
75,0,,
76,1,,
77,0,,
78,1,,
79,0,,
80,0,,
81,0,,
82,0,,
83,1,,
84,1,,
85,1,,
86,0,,
87,0,,
88,0,,
89,1,,
90,0,,
91,0,,
92,1,,
93,1,,
94,0,,
95,1,,
96,1,,
97,1,,
98,1,,
99,0,,
100,1,,
101,1,,
102,1,,
103,0,,
104,1,,
105,1,,
106,1,,
107,1,,
108,0,,
109,0,,
110,0,,
111,0,,
112,1,,
113,1,,
114,0,,
115,0,,
116,1,,
117,0,,
118,1,,
119,0,,
120,1,,
121,0,,
122,1,,
123,0,,
124,0,,
125,1,,
126,1,,
127,0,,
128,0,,
129,0,,
130,0,,
131,1,,
132,0,,
133,0,,
134,1,,
135,1,,
136,0,,
137,0,,
138,0,,
139,1,,
140,1,,
141,1,,
142,1,,
143,0,,
144,0,,
145,0,,
146,1,,
147,0,,
148,1,,
149,1,,
150,0,,
151,0,,
152,1,,
153,1,,
154,0,,
155,1,,
156,0,,
157,0,,
158,0,,
159,1,,
160,1,,
161,0,,
162,0,,
163,1,,
164,0,,
165,0,,
166,1,,
167,1,,
168,1,,
169,0,,
170,0,,
171,0,,
172,1,,
173,1,,
174,0,,
175,1,,
176,0,,
177,0,,
178,1,,
179,0,,
180,1,,
181,0,,
182,0,,
183,0,,
184,1,,
185,1,,
186,0,,
187,1,,
188,1,,
189,0,,
190,1,,
191,1,,
192,0,,
193,0,,
194,0,,
195,0,,
196,1,,
197,1,,
198,0,,
199,1,,
200,1,,
201,0,,
202,1,,
203,0,,
204,1,,
205,0,,
206,1,,
207,0,,
208,1,,
209,0,,
210,1,,
211,1,,
212,0,,
213,1,,
214,1,,
215,1,,
216,0,,
217,0,,
218,0,,
219,0,,
220,1,,
221,1,,
222,1,,
223,0,,
224,0,,
225,0,,
226,0,,
227,0,,
228,1,,
229,0,,
230,1,,
231,0,,
232,1,,
233,0,,
234,1,,
235,0,,
236,0,,
237,1,,
238,1,,
239,1,,
240,1,,
241,1,,
242,0,,
243,0,,
244,0,,
245,0,,
246,1,,
247,1,,
248,1,,
249,0,,
250,1,,
251,0,,
252,1,,
253,1,,
254,0,,
255,0,,
256,1,,
257,1,,
258,1,,
259,0,,
260,1,,
261,1,,
262,1,,
263,0,,
264,0,,
265,0,,
266,0,,
267,0,,
268,0,,
269,0,,
270,0,,
271,1,,
272,1,,
273,0,,
274,0,,
275,1,,
276,1,,
277,1,,
278,0,,
279,0,,
280,1,,
281,1,,
282,0,,
283,1,,
284,1,,
285,1,,
286,1,,
287,1,,
288,0,,
289,1,,
290,1,,
291,0,,
292,0,,
293,1,,
294,1,,
295,0,,
296,1,,
297,0,,
298,1,,
299,1,,
300,0,,
301,0,,
302,0,,
303,0,,
304,1,,
305,0,,
306,1,,
307,1,,
308,0,,
309,0,,
310,1,,
311,1,,
312,1,,
313,1,,
314,0,,
315,0,,
316,0,,
317,0,,
318,0,,
319,0,,
320,0,,
321,0,,
322,0,,
323,1,,
324,0,,
325,1,,
326,0,,
327,0,,
328,0,,
329,0,,
330,1,,
331,0,,
332,1,,
333,1,,
334,0,,
335,1,,
336,1,,
337,0,,
338,1,,
339,1,,
340,0,,
341,0,,
342,0,,
343,0,,
344,1,,
345,0,,
