Analysis data for 20-pattern-pattern algorithm on x and y signals for n = 1000
# of comparisons: 1800, regression equation: ,execution time: 0.345347 s
# of exchanges: 690, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,0
1,0,1,1
2,0,0,0
3,1,1,1
4,0,0,0
5,0,0,0
6,1,0,1
7,0,0,1
8,1,0,1
9,0,0,0
10,0,0,1
11,0,0,1
12,1,0,0
13,1,0,0
14,1,1,1
15,1,0,1
16,0,1,1
17,0,1,0
18,1,1,1
19,0,0,0
20,1,,
21,1,,
22,0,,
23,1,,
24,1,,
25,0,,
26,1,,
27,1,,
28,1,,
29,0,,
30,1,,
31,1,,
32,0,,
33,0,,
34,1,,
35,0,,
36,0,,
37,0,,
38,0,,
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,,
45,0,,
46,0,,
47,0,,
48,1,,
49,0,,
50,1,,
51,1,,
52,1,,
53,1,,
54,1,,
55,1,,
56,0,,
57,1,,
58,0,,
59,1,,
60,1,,
61,1,,
62,0,,
63,0,,
64,0,,
65,1,,
66,1,,
67,0,,
68,1,,
69,0,,
70,1,,
71,0,,
72,0,,
73,0,,
74,0,,
75,0,,
76,1,,
77,0,,
78,1,,
79,1,,
80,1,,
81,0,,
82,1,,
83,0,,
84,1,,
85,0,,
86,0,,
87,0,,
88,1,,
89,0,,
90,1,,
91,0,,
92,0,,
93,1,,
94,1,,
95,1,,
96,0,,
97,1,,
98,1,,
99,0,,
100,0,,
101,1,,
102,1,,
103,1,,
104,0,,
105,1,,
106,0,,
107,0,,
108,0,,
109,1,,
110,1,,
111,1,,
112,0,,
113,1,,
114,0,,
115,0,,
116,0,,
117,1,,
118,1,,
119,0,,
120,1,,
121,1,,
122,0,,
123,0,,
124,0,,
125,0,,
126,0,,
127,0,,
128,0,,
129,0,,
130,0,,
131,0,,
132,1,,
133,1,,
134,1,,
135,0,,
136,1,,
137,0,,
138,1,,
139,1,,
140,0,,
141,0,,
142,0,,
143,0,,
144,0,,
145,1,,
146,0,,
147,0,,
148,0,,
149,1,,
150,1,,
151,1,,
152,1,,
153,1,,
154,1,,
155,0,,
156,1,,
157,0,,
158,0,,
159,1,,
160,1,,
161,1,,
162,0,,
163,0,,
164,0,,
165,0,,
166,0,,
167,1,,
168,1,,
169,0,,
170,0,,
171,0,,
172,1,,
173,1,,
174,0,,
175,1,,
176,1,,
177,0,,
178,0,,
179,0,,
180,1,,
181,1,,
182,0,,
183,1,,
184,0,,
185,0,,
186,1,,
187,0,,
188,0,,
189,0,,
190,0,,
191,1,,
192,0,,
193,1,,
194,1,,
195,1,,
196,0,,
197,1,,
198,0,,
199,1,,
200,0,,
201,1,,
202,1,,
203,0,,
204,0,,
205,0,,
206,1,,
207,1,,
208,1,,
209,0,,
210,0,,
211,1,,
212,1,,
213,1,,
214,0,,
215,1,,
216,0,,
217,0,,
218,1,,
219,0,,
220,0,,
221,1,,
222,1,,
223,1,,
224,1,,
225,0,,
226,1,,
227,0,,
228,1,,
229,1,,
230,0,,
231,0,,
232,1,,
233,1,,
234,0,,
235,1,,
236,0,,
237,0,,
238,0,,
239,1,,
240,0,,
241,1,,
242,1,,
243,1,,
244,0,,
245,0,,
246,0,,
247,0,,
248,1,,
249,0,,
250,1,,
251,0,,
252,0,,
253,1,,
254,0,,
255,1,,
256,0,,
257,1,,
258,1,,
259,0,,
260,1,,
261,0,,
262,0,,
263,1,,
264,1,,
265,0,,
266,0,,
267,1,,
268,0,,
269,1,,
270,1,,
271,0,,
272,0,,
273,0,,
274,1,,
275,0,,
276,0,,
277,0,,
278,1,,
279,0,,
280,1,,
281,1,,
282,1,,
283,1,,
284,1,,
285,1,,
286,1,,
287,1,,
288,1,,
289,0,,
290,1,,
291,0,,
292,0,,
293,1,,
