Analysis data for 3-pattern-pattern algorithm on y signals for n = 1000
# of comparisons: 1676, regression equation: ,execution time: 0.000000 s
# of exchanges: 4, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,1
1,1,,1
2,1,,1
3,1,,
4,0,,
5,0,,
6,1,,
7,1,,
8,0,,
9,0,,
10,0,,
11,0,,
12,1,,
13,0,,
14,0,,
15,0,,
16,1,,
17,1,,
18,1,,
19,0,,
20,0,,
21,0,,
22,1,,
23,1,,
24,0,,
25,1,,
26,1,,
27,0,,
28,1,,
29,1,,
30,0,,
31,0,,
32,1,,
33,0,,
34,0,,
35,0,,
36,0,,
37,0,,
38,0,,
39,1,,
40,0,,
41,0,,
42,0,,
43,1,,
44,0,,
45,0,,
46,0,,
47,1,,
48,0,,
49,0,,
50,0,,
51,1,,
52,1,,
53,1,,
54,1,,
55,1,,
56,1,,
57,1,,
58,0,,
59,1,,
60,1,,
61,0,,
62,1,,
63,1,,
64,1,,
65,0,,
66,1,,
67,0,,
68,0,,
69,1,,
70,0,,
71,0,,
72,1,,
73,1,,
74,0,,
75,1,,
76,0,,
77,1,,
78,0,,
79,1,,
80,0,,
81,0,,
82,0,,
83,0,,
84,0,,
85,1,,
86,0,,
87,1,,
88,0,,
89,1,,
90,0,,
91,1,,
92,0,,
93,0,,
94,1,,
95,1,,
96,0,,
97,1,,
98,0,,
99,0,,
100,1,,
101,0,,
102,0,,
103,1,,
104,1,,
105,1,,
106,0,,
107,0,,
108,0,,
109,0,,
110,1,,
111,0,,
112,0,,
113,0,,
114,0,,
115,1,,
116,1,,
117,0,,
118,1,,
119,0,,
120,0,,
121,0,,
122,0,,
123,1,,
124,0,,
125,0,,
126,1,,
127,0,,
128,0,,
129,0,,
130,1,,
131,0,,
132,0,,
133,0,,
134,1,,
135,1,,
136,0,,
137,0,,
138,1,,
139,0,,
140,0,,
141,1,,
142,1,,
143,1,,
144,1,,
145,1,,
146,0,,
147,0,,
148,1,,
149,1,,
150,0,,
151,0,,
152,0,,
153,1,,
154,0,,
155,1,,
156,1,,
157,0,,
158,1,,
159,0,,
160,0,,
161,0,,
162,0,,
163,1,,
164,0,,
165,0,,
166,1,,
167,0,,
168,0,,
169,0,,
170,1,,
171,1,,
172,1,,
173,1,,
174,0,,
175,0,,
176,1,,
177,0,,
178,1,,
179,1,,
180,1,,
181,0,,
182,1,,
183,0,,
184,1,,
185,1,,
186,1,,
187,1,,
188,0,,
189,0,,
190,0,,
191,0,,
192,1,,
193,1,,
194,0,,
195,1,,
196,1,,
197,1,,
198,0,,
199,1,,
200,0,,
201,1,,
202,1,,
203,0,,
204,0,,
205,1,,
206,0,,
207,1,,
208,1,,
209,1,,
210,1,,
211,1,,
212,1,,
213,1,,
214,0,,
215,1,,
216,1,,
217,0,,
218,0,,
219,0,,
220,1,,
221,1,,
222,1,,
223,0,,
224,0,,
225,1,,
226,0,,
227,0,,
228,1,,
229,0,,
230,1,,
231,1,,
232,1,,
233,0,,
234,0,,
235,1,,
236,1,,
237,1,,
238,1,,
239,0,,
240,0,,
241,1,,
242,1,,
243,1,,
244,0,,
245,1,,
246,1,,
247,0,,
248,1,,
249,0,,
250,0,,
251,1,,
252,0,,
253,1,,
