Analysis data for 3-pattern-pattern algorithm on x signals for n = 100
# of comparisons: 154, regression equation: ,execution time: 0.000000 s
# of exchanges: 4, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,0
1,0,1,
2,0,1,
3,1,,
4,1,,
5,1,,
6,1,,
7,1,,
8,1,,
9,1,,
10,1,,
11,1,,
12,0,,
13,1,,
14,1,,
15,0,,
16,0,,
17,1,,
18,0,,
19,1,,
20,0,,
21,0,,
22,0,,
23,1,,
24,0,,
25,0,,
26,0,,
27,1,,
28,0,,
29,0,,
30,0,,
31,1,,
32,1,,
33,0,,
34,1,,
35,0,,
36,1,,
37,0,,
38,0,,
39,0,,
40,1,,
41,1,,
42,0,,
43,1,,
44,0,,
45,1,,
46,0,,
47,0,,
48,0,,
49,0,,
50,1,,
51,1,,
52,0,,
53,0,,
54,0,,
55,0,,
56,0,,
57,0,,
58,1,,
59,0,,
60,1,,
61,0,,
62,0,,
63,1,,
64,0,,
65,1,,
66,0,,
67,0,,
68,0,,
69,0,,
70,0,,
71,0,,
72,1,,
73,1,,
74,0,,
75,0,,
76,1,,
77,1,,
78,1,,
79,1,,
80,0,,
81,1,,
82,1,,
83,0,,
84,0,,
85,1,,
86,1,,
87,1,,
88,0,,
89,0,,
90,0,,
91,1,,
92,1,,
93,1,,
94,1,,
95,1,,
96,1,,
97,0,,
98,1,,
99,1,,
