Analysis data for 5-pattern-pattern algorithm on x signals for n = 3000
# of comparisons: 5984, regression equation: ,execution time: 0.034043 s
# of exchanges: 11, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,0,0,
2,1,1,
3,1,1,
4,1,0,
5,1,,
6,0,,
7,1,,
8,1,,
9,0,,
10,0,,
11,1,,
12,0,,
13,1,,
14,1,,
15,1,,
16,0,,
17,1,,
18,1,,
19,1,,
20,1,,
21,1,,
22,0,,
23,0,,
24,1,,
25,0,,
26,1,,
27,0,,
28,0,,
29,0,,
30,1,,
31,1,,
32,1,,
33,0,,
34,1,,
35,1,,
36,0,,
37,1,,
38,1,,
39,1,,
40,0,,
41,0,,
42,0,,
43,1,,
44,1,,
45,0,,
46,0,,
47,1,,
48,0,,
49,0,,
50,0,,
51,0,,
52,1,,
53,0,,
54,1,,
55,1,,
56,0,,
57,1,,
58,0,,
59,1,,
60,1,,
61,0,,
62,0,,
63,0,,
64,1,,
65,0,,
66,1,,
67,1,,
68,0,,
69,0,,
70,0,,
71,1,,
72,0,,
73,0,,
74,1,,
75,0,,
76,1,,
77,0,,
78,0,,
79,1,,
80,0,,
81,1,,
82,0,,
83,0,,
84,0,,
85,0,,
86,1,,
87,1,,
88,0,,
89,0,,
90,0,,
91,0,,
92,1,,
93,1,,
94,0,,
95,1,,
96,1,,
97,1,,
98,1,,
99,0,,
100,0,,
101,0,,
102,0,,
103,0,,
104,1,,
105,0,,
106,1,,
107,1,,
108,1,,
109,0,,
110,0,,
111,1,,
112,1,,
113,0,,
114,0,,
115,1,,
116,0,,
117,1,,
118,0,,
119,0,,
120,1,,
121,0,,
122,1,,
123,0,,
124,0,,
125,0,,
126,0,,
127,0,,
128,0,,
129,1,,
130,0,,
131,0,,
132,0,,
133,1,,
134,0,,
135,0,,
136,1,,
137,0,,
138,0,,
139,0,,
140,1,,
141,1,,
142,1,,
143,0,,
144,1,,
145,0,,
146,0,,
147,1,,
148,0,,
149,0,,
150,1,,
151,0,,
152,0,,
153,0,,
154,0,,
155,1,,
156,1,,
157,0,,
158,1,,
159,0,,
160,0,,
161,0,,
162,0,,
163,0,,
164,0,,
165,1,,
166,0,,
167,1,,
168,1,,
169,0,,
170,0,,
171,0,,
172,0,,
173,0,,
174,0,,
175,1,,
176,0,,
177,0,,
178,1,,
179,0,,
180,1,,
181,0,,
182,1,,
183,1,,
184,1,,
185,1,,
186,1,,
187,1,,
188,1,,
189,1,,
190,1,,
191,0,,
192,1,,
193,1,,
194,1,,
195,0,,
196,1,,
197,0,,
198,1,,
199,1,,
200,1,,
201,1,,
202,1,,
203,0,,
204,1,,
205,1,,
206,1,,
207,1,,
208,1,,
209,1,,
210,1,,
211,1,,
212,1,,
213,0,,
214,0,,
215,1,,
216,1,,
217,0,,
218,1,,
219,0,,
220,1,,
221,0,,
222,1,,
223,1,,
224,0,,
225,0,,
226,0,,
227,0,,
228,0,,
229,0,,
230,0,,
231,0,,
232,1,,
233,1,,
234,1,,
235,1,,
236,1,,
237,1,,
238,1,,
239,0,,
240,1,,
241,1,,
242,1,,
243,1,,
244,0,,
245,1,,
246,0,,
247,1,,
248,0,,
249,0,,
250,0,,
251,0,,
252,0,,
253,1,,
254,0,,
255,1,,
256,0,,
257,1,,
258,1,,
259,1,,
260,1,,
261,0,,
262,1,,
263,0,,
264,0,,
265,1,,
266,0,,
267,0,,
268,1,,
269,0,,
270,1,,
271,1,,
272,0,,
273,1,,
274,0,,
275,0,,
276,0,,
277,1,,
278,1,,
279,0,,
280,0,,
281,1,,
282,0,,
283,1,,
284,0,,
285,1,,
286,0,,
287,0,,
288,1,,
289,1,,
290,0,,
291,0,,
292,0,,
293,0,,
294,1,,
295,0,,
296,0,,
297,1,,
298,0,,
299,1,,
300,0,,
301,0,,
302,1,,
303,0,,
304,0,,
305,0,,
306,0,,
307,1,,
308,0,,
309,1,,
310,1,,
311,0,,
312,0,,
313,0,,
314,0,,
315,1,,
316,1,,
317,1,,
318,0,,
319,1,,
320,1,,
321,0,,
322,0,,
323,0,,
324,1,,
325,1,,
326,1,,
327,1,,
328,0,,
329,1,,
330,0,,
331,1,,
332,0,,
333,0,,
334,0,,
335,1,,
336,1,,
337,0,,
338,0,,
339,0,,
340,1,,
341,1,,
342,1,,
343,0,,
344,1,,
345,1,,
346,1,,
347,0,,
348,0,,
349,0,,
350,1,,
351,0,,
352,0,,
353,0,,
354,1,,
355,0,,
356,1,,
357,0,,
358,0,,
359,0,,
360,1,,
361,1,,
362,1,,
363,1,,
364,0,,
365,0,,
366,0,,
367,1,,
368,1,,
369,0,,
370,1,,
371,0,,
372,1,,
373,0,,
374,0,,
375,0,,
376,0,,
377,0,,
378,1,,
379,0,,
380,1,,
381,0,,
382,0,,
383,1,,
384,0,,
385,0,,
386,1,,
387,1,,
388,0,,
389,1,,
390,0,,
391,0,,
392,1,,
393,1,,
394,1,,
395,0,,
396,1,,
397,0,,
398,0,,
399,0,,
400,1,,
401,1,,
402,1,,
403,0,,
404,0,,
405,0,,
406,0,,
407,0,,
408,0,,
409,1,,
410,1,,
411,0,,
412,1,,
413,0,,
414,1,,
415,1,,
416,0,,
417,0,,
418,0,,
419,0,,
420,0,,
421,1,,
422,1,,
423,0,,
424,0,,
425,1,,
426,1,,
427,1,,
428,1,,
429,1,,
430,0,,
431,1,,
432,0,,
433,0,,
434,0,,
435,1,,
436,1,,
437,0,,
438,1,,
439,0,,
440,0,,
441,1,,
442,1,,
443,0,,
444,0,,
445,1,,
446,0,,
447,0,,
448,0,,
449,1,,
450,1,,
451,0,,
452,0,,
