Analysis data for 20-pattern-pattern algorithm on y signals for n = 2000
# of comparisons: 3813, regression equation: ,execution time: 24.948853 s
# of exchanges: 1026, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,0
1,0,,0
2,0,,0
3,1,,1
4,1,,0
5,1,,1
6,0,,0
7,1,,0
8,0,,0
9,1,,0
10,1,,0
11,0,,1
12,0,,0
13,0,,0
14,1,,0
15,1,,1
16,0,,1
17,1,,0
18,1,,1
19,0,,0
20,0,,
21,1,,
22,1,,
23,1,,
24,0,,
25,0,,
26,1,,
27,0,,
28,0,,
29,1,,
30,0,,
31,0,,
32,0,,
33,1,,
34,0,,
35,0,,
36,1,,
37,0,,
38,0,,
39,0,,
40,0,,
41,0,,
42,0,,
43,0,,
44,0,,
45,1,,
46,0,,
47,1,,
48,0,,
49,0,,
50,0,,
51,0,,
52,1,,
53,0,,
54,0,,
55,1,,
56,1,,
57,1,,
58,1,,
59,0,,
60,0,,
61,0,,
62,1,,
63,0,,
64,1,,
65,0,,
66,0,,
67,0,,
68,1,,
69,0,,
70,0,,
71,0,,
72,0,,
73,1,,
74,0,,
75,1,,
76,1,,
77,1,,
78,0,,
79,0,,
80,0,,
81,1,,
82,1,,
83,0,,
84,0,,
85,1,,
86,1,,
87,1,,
88,0,,
89,1,,
90,1,,
91,1,,
92,0,,
93,1,,
94,0,,
95,0,,
96,1,,
97,0,,
98,0,,
99,0,,
100,1,,
101,1,,
102,1,,
103,1,,
104,0,,
105,0,,
106,0,,
107,0,,
108,1,,
109,1,,
110,0,,
111,1,,
112,1,,
113,0,,
114,1,,
115,0,,
116,1,,
117,1,,
118,1,,
119,0,,
120,1,,
121,1,,
122,0,,
123,0,,
124,0,,
125,0,,
126,0,,
127,1,,
128,0,,
129,0,,
130,0,,
131,0,,
132,0,,
133,1,,
134,0,,
135,0,,
136,1,,
137,0,,
138,1,,
139,1,,
140,1,,
141,1,,
142,1,,
143,0,,
144,0,,
145,0,,
146,1,,
147,1,,
148,1,,
149,1,,
150,1,,
151,1,,
152,1,,
153,0,,
154,1,,
155,0,,
156,0,,
157,1,,
158,1,,
159,0,,
160,1,,
161,0,,
162,0,,
163,1,,
164,0,,
165,1,,
166,1,,
167,1,,
168,1,,
