Analysis data for 20-pattern-pattern algorithm on x signals for n = 3000
# of comparisons: 4959, regression equation: ,execution time: 62.974716 s
# of exchanges: 1453, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,0,1,
2,1,1,
3,1,1,
4,0,0,
5,0,1,
6,1,0,
7,0,0,
8,1,1,
9,0,1,
10,1,1,
11,1,0,
12,0,1,
13,1,1,
14,1,0,
15,0,1,
16,0,1,
17,0,0,
18,1,1,
19,0,0,
20,0,,
21,0,,
22,1,,
23,0,,
24,1,,
25,0,,
26,0,,
27,0,,
28,1,,
29,0,,
30,1,,
31,0,,
32,0,,
33,1,,
34,0,,
35,1,,
36,1,,
37,1,,
38,1,,
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,,
45,0,,
46,0,,
47,1,,
48,1,,
49,0,,
50,0,,
51,0,,
52,0,,
53,0,,
54,0,,
55,0,,
56,1,,
57,0,,
58,1,,
59,1,,
60,0,,
61,1,,
62,0,,
63,1,,
64,1,,
65,0,,
66,1,,
67,1,,
68,1,,
69,0,,
70,1,,
71,1,,
72,1,,
73,0,,
74,0,,
75,0,,
76,1,,
77,0,,
78,0,,
79,0,,
80,0,,
81,0,,
82,0,,
83,0,,
84,1,,
85,0,,
86,0,,
87,0,,
88,0,,
89,1,,
90,0,,
91,0,,
92,0,,
93,0,,
94,1,,
95,1,,
96,1,,
97,1,,
98,1,,
99,0,,
100,0,,
101,0,,
102,0,,
103,0,,
104,0,,
105,1,,
106,1,,
107,0,,
108,0,,
109,1,,
110,1,,
111,0,,
112,0,,
113,0,,
114,1,,
115,1,,
116,0,,
117,0,,
118,0,,
119,0,,
120,0,,
121,0,,
122,0,,
123,1,,
124,0,,
125,1,,
126,1,,
127,0,,
128,0,,
129,0,,
130,0,,
131,1,,
132,1,,
133,0,,
134,1,,
135,1,,
136,1,,
137,1,,
138,0,,
139,1,,
140,0,,
141,1,,
142,1,,
143,0,,
144,1,,
145,1,,
146,1,,
147,1,,
148,1,,
149,0,,
150,0,,
151,0,,
152,0,,
153,1,,
154,0,,
155,0,,
156,1,,
157,0,,
158,0,,
159,1,,
160,0,,
161,1,,
162,1,,
163,0,,
164,0,,
165,1,,
166,0,,
167,0,,
168,1,,
169,1,,
170,1,,
171,0,,
172,0,,
173,0,,
174,1,,
175,0,,
176,1,,
177,0,,
178,0,,
179,1,,
180,1,,
181,0,,
182,1,,
183,0,,
184,1,,
185,0,,
186,0,,
187,1,,
188,0,,
189,0,,
190,1,,
191,1,,
192,1,,
193,1,,
194,1,,
