Analysis data for 10-pattern-pattern algorithm on y signals for n = 1000
# of comparisons: 1762, regression equation: ,execution time: 0.227493 s
# of exchanges: 488, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,1,,1
2,1,,0
3,0,,1
4,1,,1
5,0,,0
6,0,,0
7,1,,1
8,0,,0
9,0,,1
10,1,,
11,0,,
12,1,,
13,0,,
14,1,,
15,0,,
16,1,,
17,0,,
18,0,,
19,1,,
20,1,,
21,0,,
22,1,,
23,0,,
24,1,,
25,1,,
26,1,,
27,0,,
28,1,,
29,1,,
30,0,,
31,0,,
32,1,,
33,0,,
34,0,,
35,1,,
36,0,,
37,0,,
38,1,,
39,1,,
40,1,,
41,1,,
42,1,,
43,1,,
44,0,,
45,1,,
46,1,,
47,1,,
48,1,,
49,1,,
50,0,,
51,1,,
52,1,,
53,1,,
54,1,,
55,0,,
56,1,,
57,1,,
58,1,,
59,1,,
60,1,,
61,0,,
62,1,,
63,1,,
64,1,,
65,0,,
66,0,,
67,0,,
68,0,,
69,0,,
70,0,,
71,0,,
72,0,,
73,0,,
74,1,,
75,0,,
76,1,,
77,0,,
78,0,,
79,0,,
80,0,,
81,0,,
82,0,,
83,1,,
84,1,,
85,0,,
86,1,,
87,1,,
88,0,,
89,1,,
90,1,,
91,1,,
92,0,,
93,1,,
94,1,,
95,1,,
96,0,,
97,0,,
98,1,,
99,0,,
100,0,,
101,1,,
102,1,,
103,1,,
104,1,,
105,1,,
106,1,,
107,1,,
108,1,,
109,0,,
110,1,,
111,0,,
112,0,,
113,0,,
114,0,,
115,0,,
116,0,,
117,1,,
118,1,,
119,0,,
120,0,,
121,1,,
122,0,,
123,0,,
124,1,,
125,0,,
126,1,,
127,1,,
128,0,,
129,0,,
130,1,,
131,1,,
132,1,,
133,1,,
134,0,,
135,0,,
136,0,,
137,0,,
138,0,,
139,0,,
140,0,,
141,0,,
142,1,,
143,0,,
144,1,,
145,0,,
146,1,,
147,1,,
148,0,,
149,1,,
150,0,,
151,1,,
152,1,,
153,0,,
154,0,,
155,0,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,0,,
162,1,,
163,0,,
164,1,,
165,0,,
166,0,,
167,0,,
168,0,,
169,1,,
170,0,,
171,1,,
172,1,,
173,1,,
174,1,,
175,1,,
176,1,,
177,0,,
178,1,,
179,0,,
180,1,,
181,0,,
182,1,,
183,0,,
184,1,,
185,0,,
186,0,,
187,0,,
188,0,,
189,0,,
190,1,,
191,0,,
192,0,,
193,1,,
194,0,,
195,1,,
196,0,,
197,0,,
198,1,,
199,0,,
200,0,,
201,0,,
202,1,,
203,0,,
204,0,,
205,0,,
206,0,,
207,0,,
208,0,,
209,1,,
210,0,,
211,0,,
212,1,,
213,1,,
214,1,,
215,1,,
216,1,,
217,0,,
218,0,,
219,0,,
220,1,,
221,0,,
222,0,,
223,0,,
224,1,,
225,1,,
226,0,,
227,0,,
228,0,,
229,1,,
230,0,,
231,1,,
232,1,,
233,0,,
234,0,,
235,0,,
236,0,,
237,1,,
238,1,,
239,1,,
240,1,,
241,0,,
242,0,,
243,0,,
244,0,,
245,1,,
246,1,,
247,0,,
248,1,,
249,0,,
