Analysis data for 50-pattern-pattern algorithm on x and y signals for n = 3000
# of comparisons: 5871, regression equation: ,execution time: 20.350910 s
# of exchanges: 1694, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,1,0,1
2,0,1,1
3,1,0,1
4,0,0,0
5,1,0,0
6,0,0,0
7,1,1,1
8,0,1,1
9,0,1,0
10,0,0,1
11,1,1,1
12,0,1,1
13,1,1,1
14,1,0,0
15,0,0,0
16,0,1,0
17,0,1,0
18,0,1,1
19,1,0,1
20,1,1,0
21,0,0,1
22,1,1,0
23,0,0,1
24,1,0,1
25,1,0,0
26,0,0,0
27,0,1,0
28,0,1,1
29,0,1,1
30,1,0,0
31,1,1,0
32,1,1,0
33,1,1,1
34,0,1,0
35,1,0,1
36,0,0,1
37,1,0,1
38,1,0,0
39,1,0,1
40,1,1,0
41,0,1,0
42,0,0,1
43,0,1,1
44,1,0,1
45,0,1,0
46,1,0,0
47,0,0,1
48,0,0,0
49,0,1,0
50,1,,
51,1,,
52,0,,
53,1,,
54,1,,
55,1,,
56,0,,
57,1,,
58,1,,
59,1,,
60,0,,
61,0,,
62,1,,
63,1,,
64,1,,
65,0,,
66,0,,
67,1,,
68,0,,
69,0,,
70,1,,
71,0,,
72,1,,
73,1,,
74,1,,
75,0,,
76,1,,
77,1,,
78,0,,
79,0,,
80,1,,
81,0,,
82,0,,
83,1,,
84,0,,
85,0,,
86,1,,
87,1,,
88,0,,
89,0,,
90,1,,
91,1,,
92,1,,
93,1,,
94,0,,
95,0,,
96,1,,
97,1,,
98,1,,
99,1,,
100,0,,
101,1,,
102,1,,
103,1,,
104,1,,
105,0,,
106,1,,
107,0,,
108,1,,
109,1,,
110,0,,
111,1,,
112,0,,
113,0,,
114,0,,
115,0,,
116,0,,
117,0,,
118,0,,
119,0,,
120,0,,
121,0,,
122,1,,
123,0,,
124,0,,
125,0,,
126,0,,
127,0,,
128,1,,
129,1,,
130,1,,
131,1,,
132,1,,
133,0,,
134,1,,
135,1,,
136,0,,
137,0,,
138,0,,
139,0,,
140,1,,
141,1,,
142,1,,
143,0,,
144,0,,
145,1,,
146,1,,
147,0,,
148,0,,
149,0,,
150,0,,
151,1,,
152,1,,
153,0,,
154,0,,
155,0,,
156,0,,
157,1,,
158,0,,
159,0,,
160,0,,
161,1,,
162,1,,
163,1,,
164,0,,
165,1,,
166,0,,
167,0,,
168,1,,
169,0,,
170,0,,
171,1,,
172,1,,
173,1,,
174,1,,
175,1,,
176,1,,
177,0,,
178,1,,
179,0,,
180,1,,
181,1,,
182,1,,
183,0,,
184,0,,
185,1,,
186,1,,
187,0,,
188,0,,
189,1,,
190,0,,
191,0,,
192,0,,
193,1,,
194,0,,
195,1,,
196,1,,
197,0,,
198,0,,
199,1,,
200,0,,
201,1,,
202,1,,
203,0,,
204,1,,
205,1,,
206,1,,
207,1,,
208,1,,
209,1,,
210,0,,
211,1,,
212,0,,
213,0,,
214,0,,
215,1,,
216,1,,
217,0,,
218,0,,
219,1,,
220,1,,
221,1,,
222,0,,
223,0,,
224,1,,
225,1,,
226,1,,
227,1,,
228,1,,
229,1,,
230,0,,
231,0,,
232,0,,
233,0,,
234,1,,
235,0,,
236,1,,
237,0,,
238,1,,
239,0,,
240,0,,
241,1,,
242,1,,
243,0,,
244,0,,
245,0,,
246,0,,
247,0,,
248,1,,
249,0,,
250,1,,
251,1,,
252,1,,
253,0,,
254,0,,
255,0,,
256,0,,
257,1,,
258,1,,
259,0,,
260,1,,
261,0,,
262,0,,
263,0,,
264,1,,
265,1,,
266,1,,
267,1,,
268,1,,
269,0,,
270,0,,
271,1,,
272,1,,
273,0,,
274,0,,
275,1,,
276,1,,
277,1,,
278,1,,
279,1,,
280,0,,
281,0,,
282,0,,
283,0,,
284,0,,
285,1,,
286,0,,
287,1,,
288,0,,
289,1,,
290,0,,
291,0,,
292,1,,
293,1,,
294,0,,
295,0,,
296,1,,
297,1,,
298,1,,
299,0,,
300,0,,
301,1,,
302,0,,
303,0,,
304,1,,
305,0,,
306,0,,
307,1,,
308,0,,
309,1,,
310,0,,
311,0,,
312,1,,
313,0,,
314,1,,
315,0,,
316,1,,
317,1,,
318,0,,
319,0,,
320,0,,
321,0,,
322,0,,
323,0,,
324,0,,
325,0,,
326,1,,
327,0,,
328,1,,
329,0,,
330,1,,
331,0,,
332,0,,
333,1,,
334,0,,
335,1,,
336,0,,
337,0,,
338,1,,
339,1,,
340,1,,
341,0,,
342,1,,
343,1,,
344,0,,
345,1,,
346,0,,
347,0,,
348,0,,
349,0,,
350,1,,
351,1,,
352,0,,
353,1,,
354,0,,
355,0,,
356,1,,
357,1,,
358,1,,
359,0,,
360,1,,
361,0,,
362,1,,
363,1,,
364,0,,
365,1,,
366,1,,
367,0,,
368,1,,
369,0,,
370,1,,
371,0,,
372,0,,
373,0,,
374,0,,
375,0,,
376,1,,
377,0,,
378,1,,
379,1,,
380,1,,
381,0,,
382,0,,
383,1,,
384,0,,
385,0,,
386,0,,
387,0,,
388,0,,
389,1,,
390,1,,
391,0,,
392,0,,
393,0,,
394,0,,
395,0,,
396,1,,
397,1,,
398,1,,
399,0,,
400,1,,
401,1,,
402,1,,
