Analysis data for 10-pattern-pattern algorithm on x and y signals for n = 1000
# of comparisons: 1790, regression equation: ,execution time: 1.069589 s
# of exchanges: 501, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,1
1,1,0,1
2,0,0,1
3,1,0,1
4,0,1,0
5,1,0,1
6,0,0,0
7,0,0,1
8,0,1,1
9,1,1,1
10,1,,
11,0,,
12,1,,
13,0,,
14,1,,
15,1,,
16,1,,
17,0,,
18,0,,
19,1,,
20,0,,
21,1,,
22,1,,
23,1,,
24,1,,
25,0,,
26,1,,
27,0,,
28,0,,
29,0,,
30,1,,
31,0,,
32,0,,
33,1,,
34,0,,
35,1,,
36,1,,
37,0,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,1,,
45,0,,
46,0,,
47,0,,
48,0,,
49,0,,
50,0,,
51,1,,
52,0,,
53,1,,
54,1,,
55,0,,
56,0,,
57,0,,
58,0,,
59,1,,
60,0,,
61,0,,
62,1,,
63,0,,
64,0,,
65,1,,
66,1,,
67,1,,
68,1,,
69,1,,
70,1,,
71,1,,
72,1,,
73,0,,
74,1,,
75,1,,
76,0,,
77,1,,
78,0,,
79,1,,
80,0,,
81,1,,
82,1,,
83,1,,
84,0,,
85,1,,
86,1,,
87,0,,
88,0,,
89,0,,
90,1,,
91,0,,
92,0,,
93,1,,
94,0,,
95,0,,
96,1,,
97,0,,
98,0,,
99,0,,
100,0,,
101,1,,
102,1,,
103,1,,
104,0,,
105,0,,
106,1,,
107,1,,
108,1,,
109,0,,
110,1,,
111,1,,
112,0,,
113,1,,
114,1,,
115,1,,
116,0,,
117,0,,
118,0,,
119,0,,
120,0,,
121,1,,
122,0,,
123,1,,
124,0,,
125,1,,
126,0,,
127,0,,
128,0,,
129,1,,
130,1,,
131,0,,
132,1,,
133,1,,
134,1,,
135,0,,
136,1,,
137,0,,
138,0,,
139,1,,
140,0,,
141,0,,
142,1,,
143,0,,
144,1,,
145,0,,
146,1,,
147,1,,
148,1,,
149,1,,
150,1,,
151,1,,
152,1,,
153,0,,
154,1,,
155,0,,
156,0,,
157,0,,
158,1,,
159,0,,
160,1,,
161,0,,
162,1,,
163,0,,
164,1,,
165,0,,
166,0,,
167,0,,
168,1,,
169,0,,
170,0,,
171,0,,
172,0,,
173,0,,
174,0,,
175,0,,
176,0,,
177,0,,
178,0,,
179,0,,
180,1,,
181,0,,
182,1,,
183,1,,
184,1,,
185,1,,
186,0,,
187,1,,
188,0,,
189,1,,
190,1,,
191,1,,
192,0,,
193,0,,
194,1,,
195,0,,
196,1,,
197,1,,
198,0,,
199,1,,
200,1,,
201,1,,
202,0,,
203,1,,
204,0,,
205,1,,
206,1,,
207,0,,
208,0,,
209,1,,
210,0,,
211,0,,
212,0,,
213,1,,
214,1,,
215,1,,
216,1,,
217,1,,
218,0,,
219,1,,
220,1,,
221,1,,
222,0,,
223,0,,
224,1,,
225,0,,
226,1,,
227,1,,
228,0,,
229,0,,
230,0,,
231,1,,
232,1,,
233,1,,
234,1,,
235,1,,
236,1,,
237,0,,
238,0,,
239,1,,
240,0,,
241,1,,
242,1,,
243,0,,
244,0,,
245,0,,
246,0,,
247,1,,
248,1,,
249,0,,
250,1,,
251,1,,
252,0,,
253,0,,
254,1,,
255,0,,
256,0,,
257,0,,
258,0,,
259,1,,
260,0,,
261,1,,
262,1,,
263,1,,
264,1,,
265,1,,
266,0,,
267,1,,
268,0,,
269,0,,
270,0,,
271,1,,
272,1,,
273,0,,
274,0,,
