Analysis data for 10-pattern-pattern algorithm on y signals for n = 100
# of comparisons: 143, regression equation: ,execution time: 0.000000 s
# of exchanges: 11, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,0
1,0,,0
2,0,,0
3,0,,1
4,1,,0
5,1,,1
6,0,,0
7,1,,1
8,1,,0
9,1,,0
10,0,,
11,0,,
12,0,,
13,0,,
14,0,,
15,0,,
16,0,,
17,0,,
18,1,,
19,1,,
20,0,,
21,0,,
22,0,,
23,1,,
24,1,,
25,0,,
26,1,,
27,0,,
28,0,,
29,1,,
30,1,,
31,0,,
32,0,,
33,0,,
34,1,,
35,0,,
36,0,,
37,1,,
38,1,,
39,0,,
40,0,,
41,1,,
42,1,,
43,0,,
44,0,,
45,0,,
46,1,,
47,0,,
48,1,,
49,0,,
50,1,,
51,0,,
52,0,,
53,1,,
54,0,,
55,1,,
56,1,,
57,0,,
58,0,,
59,1,,
60,1,,
61,1,,
62,0,,
63,1,,
64,1,,
65,0,,
66,0,,
67,1,,
68,1,,
69,1,,
70,1,,
71,1,,
72,1,,
73,1,,
74,1,,
75,0,,
76,0,,
77,1,,
78,0,,
79,1,,
80,1,,
81,1,,
82,1,,
83,0,,
84,1,,
85,0,,
86,1,,
87,1,,
88,1,,
89,1,,
90,0,,
91,0,,
92,0,,
93,0,,
94,1,,
95,0,,
96,1,,
97,0,,
98,0,,
99,1,,
