Analysis data for 10-pattern-pattern algorithm on y signals for n = 500
# of comparisons: 770, regression equation: ,execution time: 0.001181 s
# of exchanges: 11, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,1
1,0,,1
2,1,,0
3,0,,1
4,1,,1
5,0,,0
6,1,,0
7,0,,1
8,1,,1
9,1,,1
10,0,,
11,0,,
12,1,,
13,1,,
14,1,,
15,0,,
16,0,,
17,0,,
18,0,,
19,0,,
20,1,,
21,1,,
22,1,,
23,1,,
24,0,,
25,1,,
26,0,,
27,0,,
28,1,,
29,1,,
30,1,,
31,1,,
32,1,,
33,0,,
34,1,,
35,0,,
36,0,,
37,0,,
38,1,,
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,,
45,1,,
46,1,,
47,0,,
48,0,,
49,0,,
50,0,,
51,0,,
52,0,,
53,0,,
54,0,,
55,0,,
56,0,,
57,1,,
58,0,,
59,0,,
60,0,,
61,1,,
62,0,,
63,1,,
64,0,,
65,0,,
66,1,,
67,0,,
68,0,,
69,1,,
70,0,,
71,0,,
72,1,,
73,0,,
74,0,,
75,0,,
76,0,,
77,0,,
78,1,,
79,1,,
80,1,,
81,0,,
82,0,,
83,1,,
84,0,,
85,1,,
86,1,,
87,1,,
88,0,,
89,0,,
90,1,,
91,1,,
92,1,,
93,1,,
94,1,,
95,1,,
96,1,,
97,0,,
98,0,,
99,1,,
100,1,,
101,1,,
102,1,,
103,1,,
104,0,,
105,1,,
106,1,,
107,1,,
108,1,,
109,0,,
110,1,,
111,0,,
112,1,,
113,1,,
114,1,,
115,0,,
116,0,,
117,1,,
118,1,,
119,0,,
120,1,,
121,0,,
122,1,,
123,0,,
124,0,,
125,0,,
126,0,,
127,0,,
128,1,,
129,1,,
130,1,,
131,0,,
132,0,,
133,0,,
134,0,,
135,1,,
136,1,,
137,0,,
138,0,,
139,1,,
140,1,,
141,0,,
142,0,,
143,1,,
144,0,,
145,1,,
146,0,,
147,1,,
148,1,,
149,1,,
150,1,,
151,1,,
152,1,,
153,0,,
154,1,,
155,0,,
156,0,,
157,1,,
158,1,,
159,0,,
160,0,,
161,0,,
162,1,,
163,1,,
164,0,,
165,0,,
166,1,,
167,1,,
168,1,,
169,1,,
170,0,,
171,1,,
172,1,,
173,1,,
174,0,,
175,1,,
176,0,,
177,1,,
178,1,,
179,1,,
180,0,,
181,1,,
182,1,,
183,0,,
184,1,,
185,1,,
186,0,,
187,1,,
188,0,,
189,1,,
190,1,,
191,0,,
192,0,,
193,0,,
194,0,,
195,1,,
196,1,,
197,0,,
198,0,,
199,0,,
200,1,,
201,0,,
202,1,,
203,0,,
204,1,,
205,1,,
206,0,,
207,0,,
208,0,,
209,0,,
210,1,,
211,0,,
212,0,,
213,0,,
214,0,,
215,1,,
216,1,,
217,0,,
218,1,,
219,1,,
220,0,,
221,0,,
222,0,,
223,1,,
224,0,,
225,0,,
226,1,,
227,1,,
228,1,,
229,0,,
230,0,,
231,0,,
232,0,,
233,1,,
234,0,,
