Analysis data for 5-pattern-pattern algorithm on y signals for n = 100
# of comparisons: 130, regression equation: ,execution time: 0.000000 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,0,,1
2,0,,1
3,1,,0
4,1,,0
5,0,,
6,0,,
7,1,,
8,0,,
9,0,,
10,0,,
11,0,,
12,1,,
13,1,,
14,1,,
15,0,,
16,1,,
17,1,,
18,1,,
19,0,,
20,1,,
21,0,,
22,0,,
23,1,,
24,0,,
25,0,,
26,1,,
27,1,,
28,1,,
29,1,,
30,0,,
31,1,,
32,1,,
33,0,,
34,0,,
35,1,,
36,0,,
37,1,,
38,0,,
39,1,,
40,0,,
41,1,,
42,1,,
43,0,,
44,0,,
45,0,,
46,0,,
47,1,,
48,0,,
49,1,,
50,0,,
51,1,,
52,1,,
53,0,,
54,0,,
55,0,,
56,1,,
57,1,,
58,0,,
59,0,,
60,1,,
61,1,,
62,1,,
63,0,,
64,0,,
65,1,,
66,0,,
67,1,,
68,1,,
69,0,,
70,0,,
71,1,,
72,0,,
73,1,,
74,1,,
75,1,,
76,0,,
77,1,,
78,1,,
79,1,,
80,1,,
81,1,,
82,1,,
83,1,,
84,0,,
85,1,,
86,1,,
87,0,,
88,1,,
89,0,,
90,0,,
91,0,,
92,0,,
93,1,,
94,1,,
95,0,,
96,1,,
97,0,,
98,1,,
99,0,,
