Analysis data for 10-pattern-pattern algorithm on x and y signals for n = 50
# of comparisons: 89, regression equation: ,execution time: 0.004999 s
# of exchanges: 38, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,1,1,0
2,0,1,1
3,1,0,1
4,0,0,1
5,1,1,1
6,1,1,0
7,1,0,1
8,1,0,0
9,1,1,0
10,0,,
11,0,,
12,1,,
13,1,,
14,1,,
15,1,,
16,1,,
17,0,,
18,1,,
19,1,,
20,0,,
21,0,,
22,1,,
23,0,,
24,1,,
25,1,,
26,1,,
27,1,,
28,1,,
29,0,,
30,0,,
31,1,,
32,1,,
33,1,,
34,1,,
35,0,,
36,1,,
37,0,,
38,0,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,1,,
45,1,,
46,0,,
47,0,,
48,1,,
49,0,,
