Analysis data for 5-pattern-pattern algorithm on y signals for n = 500
# of comparisons: 992, regression equation: ,execution time: 0.000000 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,1,,0
2,0,,1
3,0,,1
4,1,,0
5,1,,
6,0,,
7,0,,
8,0,,
9,0,,
10,1,,
11,1,,
12,1,,
13,0,,
14,0,,
15,1,,
16,0,,
17,1,,
18,0,,
19,1,,
20,1,,
21,0,,
22,0,,
23,0,,
24,0,,
25,0,,
26,1,,
27,0,,
28,0,,
29,0,,
30,1,,
31,1,,
32,1,,
33,1,,
34,1,,
35,1,,
36,1,,
37,1,,
38,1,,
39,0,,
40,0,,
41,0,,
42,1,,
43,1,,
44,0,,
45,0,,
46,0,,
47,0,,
48,1,,
49,1,,
50,1,,
51,0,,
52,0,,
53,0,,
54,0,,
55,0,,
56,1,,
57,0,,
58,1,,
59,0,,
60,0,,
61,0,,
62,1,,
63,0,,
64,1,,
65,0,,
66,0,,
67,1,,
68,1,,
69,1,,
70,1,,
71,0,,
72,0,,
73,0,,
74,0,,
75,0,,
76,1,,
77,0,,
78,0,,
79,0,,
80,1,,
81,0,,
82,0,,
83,1,,
84,0,,
85,1,,
86,0,,
87,1,,
88,0,,
89,1,,
90,0,,
91,0,,
92,1,,
93,1,,
94,1,,
95,1,,
96,0,,
97,1,,
98,0,,
99,1,,
100,1,,
101,0,,
102,1,,
103,0,,
104,0,,
105,1,,
106,1,,
107,0,,
108,1,,
109,0,,
110,1,,
111,1,,
112,1,,
113,1,,
114,0,,
115,1,,
116,1,,
117,1,,
118,1,,
119,0,,
120,1,,
121,0,,
122,0,,
123,0,,
124,1,,
125,1,,
126,0,,
127,0,,
128,0,,
129,1,,
130,0,,
131,0,,
132,1,,
133,1,,
134,0,,
135,1,,
136,0,,
137,0,,
138,1,,
139,1,,
140,1,,
141,1,,
142,0,,
143,0,,
144,0,,
145,1,,
146,0,,
147,0,,
148,1,,
149,1,,
150,0,,
151,0,,
152,1,,
153,1,,
154,0,,
155,1,,
156,1,,
157,0,,
158,1,,
159,1,,
160,1,,
161,1,,
162,0,,
163,0,,
164,1,,
165,1,,
166,1,,
167,0,,
168,1,,
169,1,,
170,0,,
171,0,,
172,0,,
173,1,,
174,1,,
175,1,,
176,0,,
177,0,,
178,0,,
179,0,,
180,1,,
181,0,,
182,0,,
183,1,,
184,0,,
185,1,,
186,0,,
187,0,,
188,0,,
189,1,,
190,0,,
191,0,,
192,1,,
193,1,,
194,0,,
195,0,,
196,1,,
197,1,,
198,0,,
199,1,,
200,0,,
201,0,,
202,1,,
203,1,,
204,1,,
205,1,,
206,0,,
207,0,,
208,0,,
209,1,,
210,1,,
211,1,,
212,1,,
213,1,,
214,1,,
215,0,,
216,1,,
217,1,,
218,0,,
219,0,,
220,1,,
221,0,,
222,1,,
223,0,,
224,0,,
225,1,,
226,1,,
227,0,,
228,1,,
229,1,,
230,0,,
231,0,,
232,1,,
233,0,,
234,1,,
235,0,,
236,0,,
237,1,,
238,0,,
239,0,,
240,1,,
241,1,,
242,1,,
243,0,,
244,1,,
245,0,,
246,1,,
247,1,,
248,1,,
249,1,,
250,0,,
251,1,,
252,0,,
253,1,,
254,1,,
255,0,,
256,0,,
257,0,,
258,1,,
259,0,,
260,0,,
261,0,,
262,0,,
263,0,,
264,1,,
265,1,,
266,0,,
267,0,,
268,1,,
269,0,,
270,0,,
271,0,,
272,0,,
273,1,,
274,0,,
275,0,,
276,0,,
277,1,,
278,1,,
279,0,,
280,0,,
281,1,,
282,1,,
283,1,,
284,0,,
285,0,,
286,1,,
287,0,,
288,1,,
289,1,,
290,1,,
291,0,,
292,1,,
293,0,,
294,1,,
295,0,,
296,0,,
297,0,,
298,1,,
299,1,,
300,0,,
301,0,,
302,1,,
303,0,,
304,0,,
305,1,,
306,0,,
307,1,,
308,1,,
309,1,,
310,1,,
311,1,,
312,0,,
313,0,,
314,1,,
315,0,,
316,0,,
317,0,,
318,0,,
319,0,,
320,0,,
321,1,,
322,0,,
323,1,,
324,1,,
325,1,,
326,1,,
327,1,,
328,0,,
329,1,,
330,0,,
331,1,,
332,0,,
333,1,,
334,0,,
335,0,,
336,0,,
337,0,,
338,0,,
339,1,,
340,0,,
341,0,,
342,1,,
343,1,,
344,1,,
345,1,,
346,1,,
347,0,,
348,1,,
349,0,,
350,0,,
351,0,,
352,1,,
353,0,,
354,1,,
355,1,,
356,0,,
357,0,,
358,1,,
359,1,,
360,1,,
361,0,,
362,1,,
363,1,,
364,1,,
365,1,,
366,0,,
367,0,,
368,1,,
369,1,,
370,1,,
371,1,,
372,1,,
373,0,,
374,0,,
375,1,,
376,1,,
377,1,,
378,0,,
379,1,,
380,0,,
381,1,,
382,1,,
383,0,,
384,1,,
385,1,,
386,1,,
387,0,,
388,1,,
389,1,,
390,1,,
391,1,,
392,0,,
393,0,,
394,0,,
395,1,,
396,1,,
397,1,,
398,0,,
399,0,,
400,0,,
401,1,,
402,0,,
403,0,,
404,0,,
405,1,,
406,0,,
407,0,,
408,1,,
409,1,,
410,1,,
411,1,,
412,1,,
413,0,,
414,1,,
415,1,,
416,0,,
417,0,,
418,1,,
419,1,,
420,1,,
421,0,,
422,1,,
423,0,,
424,1,,
425,1,,
426,1,,
427,1,,
428,1,,
429,1,,
430,1,,
431,0,,
432,1,,
433,0,,
434,0,,
435,1,,
436,0,,
437,0,,
438,0,,
439,0,,
440,1,,
441,0,,
442,0,,
443,1,,
444,0,,
445,1,,
446,1,,
447,1,,
448,0,,
449,0,,
450,1,,
451,0,,
452,0,,
453,1,,
454,0,,
455,0,,
456,0,,
457,0,,
458,1,,
459,0,,
460,1,,
461,0,,
462,0,,
463,0,,
464,1,,
465,1,,
466,0,,
467,0,,
468,1,,
469,0,,
470,0,,
471,1,,
472,0,,
473,1,,
474,0,,
475,1,,
476,1,,
477,1,,
478,0,,
479,1,,
480,0,,
481,0,,
482,0,,
483,1,,
484,0,,
485,1,,
486,0,,
487,1,,
488,0,,
489,0,,
490,0,,
491,1,,
492,1,,
493,0,,
494,1,,
495,1,,
496,1,,
497,0,,
498,1,,
499,0,,
