Analysis data for 5-pattern-pattern algorithm on x signals for n = 1000
# of comparisons: 1939, regression equation: ,execution time: 0.003999 s
# of exchanges: 4, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,1
1,0,0,
2,1,1,
3,1,1,
4,0,0,
5,0,,
6,1,,
7,1,,
8,0,,
9,1,,
10,0,,
11,0,,
12,0,,
13,0,,
14,0,,
15,1,,
16,0,,
17,0,,
18,1,,
19,1,,
20,0,,
21,1,,
22,0,,
23,0,,
24,1,,
25,0,,
26,0,,
27,0,,
28,0,,
29,0,,
30,0,,
31,1,,
32,1,,
33,0,,
34,0,,
35,1,,
36,0,,
37,1,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,0,,
45,1,,
46,0,,
47,1,,
48,1,,
49,1,,
50,1,,
51,0,,
52,1,,
53,1,,
54,0,,
55,0,,
56,1,,
57,0,,
58,0,,
59,0,,
60,0,,
61,0,,
62,1,,
63,1,,
64,0,,
65,0,,
66,1,,
67,0,,
68,1,,
69,1,,
70,1,,
71,0,,
72,1,,
73,1,,
74,0,,
75,1,,
76,0,,
77,0,,
78,0,,
79,1,,
80,0,,
81,0,,
82,1,,
83,1,,
84,1,,
85,0,,
86,0,,
87,0,,
88,0,,
89,1,,
90,1,,
91,1,,
92,1,,
93,0,,
94,0,,
95,1,,
96,0,,
97,1,,
98,1,,
99,1,,
100,1,,
101,1,,
102,1,,
103,0,,
104,1,,
105,0,,
106,1,,
107,1,,
108,0,,
109,1,,
110,1,,
111,0,,
112,1,,
113,1,,
114,0,,
115,1,,
116,0,,
117,0,,
118,0,,
119,0,,
120,0,,
121,1,,
122,1,,
123,0,,
124,1,,
125,1,,
126,0,,
127,0,,
128,1,,
129,1,,
130,0,,
131,0,,
132,1,,
133,0,,
134,1,,
135,0,,
136,0,,
137,0,,
138,0,,
139,1,,
140,0,,
141,1,,
142,1,,
143,0,,
144,1,,
145,1,,
146,0,,
147,0,,
148,0,,
149,1,,
150,0,,
151,0,,
152,1,,
153,0,,
154,0,,
155,1,,
156,0,,
157,1,,
158,0,,
159,0,,
160,0,,
161,0,,
162,0,,
163,1,,
164,0,,
165,0,,
166,1,,
167,0,,
168,1,,
169,0,,
170,1,,
171,0,,
172,1,,
173,0,,
174,1,,
175,1,,
176,1,,
177,1,,
178,0,,
179,0,,
180,1,,
181,0,,
182,0,,
183,0,,
184,0,,
185,1,,
186,1,,
187,1,,
188,1,,
189,0,,
190,0,,
191,0,,
192,1,,
193,0,,
194,0,,
195,0,,
196,0,,
197,1,,
198,1,,
199,1,,
200,0,,
201,0,,
202,0,,
203,0,,
204,1,,
205,1,,
206,1,,
207,1,,
208,0,,
209,0,,
210,0,,
211,0,,
212,1,,
213,1,,
214,1,,
215,1,,
216,0,,
217,0,,
218,0,,
219,0,,
220,1,,
221,0,,
222,1,,
223,0,,
224,0,,
225,0,,
226,0,,
227,0,,
228,1,,
229,1,,
230,1,,
231,1,,
232,1,,
233,1,,
234,0,,
235,1,,
236,0,,
237,0,,
238,0,,
239,1,,
240,0,,
241,0,,
242,1,,
243,0,,
244,0,,
245,0,,
246,1,,
247,1,,
248,1,,
249,0,,
250,1,,
251,0,,
252,1,,
253,0,,
254,0,,
255,0,,
256,1,,
257,1,,
258,0,,
259,0,,
260,1,,
261,0,,
262,1,,
263,0,,
264,1,,
265,1,,
266,1,,
267,1,,
268,1,,
269,1,,
270,1,,
271,0,,
272,0,,
273,0,,
274,1,,
275,0,,
276,1,,
277,0,,
278,1,,
279,1,,
280,0,,
281,0,,
282,0,,
283,1,,
284,1,,
285,1,,
286,0,,
287,0,,
288,0,,
289,0,,
290,1,,
291,1,,
292,0,,
293,1,,
294,0,,
295,1,,
296,0,,
297,1,,
298,0,,
299,1,,
300,0,,
301,0,,
302,0,,
303,0,,
304,0,,
305,1,,
306,1,,
307,0,,
308,0,,
309,1,,
310,1,,
311,0,,
312,1,,
313,0,,
314,0,,
315,0,,
316,0,,
317,1,,
318,0,,
319,1,,
320,0,,
321,1,,
322,0,,
323,1,,
324,1,,
325,1,,
326,1,,
327,0,,
328,0,,
329,1,,
330,1,,
331,1,,
332,1,,
333,0,,
334,1,,
335,1,,
336,0,,
337,0,,
338,0,,
339,0,,
340,1,,
341,0,,
342,1,,
343,0,,
344,0,,
345,0,,
346,1,,
347,0,,
348,1,,
349,0,,
350,1,,
351,0,,
352,0,,
353,0,,
354,0,,
355,1,,
356,0,,
357,1,,
358,0,,
359,1,,
360,1,,
361,1,,
362,1,,
363,0,,
364,1,,
365,0,,
366,1,,
367,0,,
368,1,,
369,0,,
370,1,,
371,0,,
372,1,,
373,1,,
374,1,,
375,0,,
376,0,,
377,0,,
378,1,,
379,1,,
380,0,,
381,0,,
382,1,,
383,1,,
384,0,,
385,0,,
386,0,,
387,1,,
388,0,,
389,0,,
390,1,,
391,0,,
392,0,,
393,1,,
394,0,,
395,1,,
396,1,,
397,1,,
398,1,,
399,0,,
400,0,,
401,0,,
402,0,,
403,1,,
404,0,,
405,0,,
406,0,,
407,0,,
408,1,,
409,0,,
410,1,,
411,0,,
412,0,,
413,1,,
414,0,,
415,0,,
416,0,,
417,0,,
418,0,,
419,1,,
420,0,,
421,0,,
422,0,,
423,0,,
424,1,,
425,0,,
426,1,,
427,0,,
428,1,,
429,1,,
430,0,,
431,0,,
432,0,,
433,1,,
434,0,,
435,1,,
436,1,,
