Analysis data for 3-pattern-pattern algorithm on x signals for n = 1500
# of comparisons: 2900, regression equation: ,execution time: 0.001273 s
# of exchanges: 4, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,1,0,
2,0,1,
3,1,,
4,1,,
5,0,,
6,1,,
7,1,,
8,0,,
9,1,,
10,1,,
11,0,,
12,1,,
13,0,,
14,1,,
15,0,,
16,0,,
17,1,,
18,0,,
19,1,,
20,0,,
21,1,,
22,1,,
23,0,,
24,1,,
25,1,,
26,1,,
27,0,,
28,1,,
29,0,,
30,1,,
31,1,,
32,1,,
33,0,,
34,1,,
35,0,,
36,1,,
37,1,,
38,1,,
39,1,,
40,1,,
41,0,,
42,0,,
43,1,,
44,1,,
45,0,,
46,1,,
47,0,,
48,0,,
49,0,,
50,0,,
51,1,,
52,1,,
53,0,,
54,0,,
55,0,,
56,0,,
57,1,,
58,1,,
59,0,,
60,1,,
61,0,,
62,0,,
63,1,,
64,0,,
65,1,,
66,0,,
67,1,,
68,0,,
69,0,,
70,0,,
71,1,,
72,0,,
73,0,,
74,0,,
75,0,,
76,0,,
77,0,,
78,1,,
79,1,,
80,0,,
81,1,,
82,0,,
83,0,,
84,1,,
85,1,,
86,1,,
87,1,,
88,1,,
89,1,,
90,1,,
91,0,,
92,1,,
93,1,,
94,0,,
95,1,,
96,0,,
97,1,,
98,0,,
99,1,,
100,0,,
101,1,,
102,1,,
103,0,,
104,1,,
105,1,,
106,1,,
107,1,,
108,1,,
109,0,,
110,1,,
111,1,,
112,0,,
113,1,,
114,1,,
115,1,,
116,0,,
117,1,,
118,0,,
119,0,,
120,1,,
121,1,,
122,1,,
123,0,,
124,1,,
125,0,,
126,0,,
127,1,,
128,0,,
129,0,,
130,1,,
131,0,,
132,0,,
133,1,,
134,0,,
135,0,,
136,0,,
137,0,,
138,1,,
139,1,,
140,1,,
141,1,,
142,1,,
143,1,,
144,0,,
145,1,,
146,0,,
147,0,,
148,0,,
149,1,,
150,0,,
151,0,,
152,0,,
153,1,,
154,0,,
155,1,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,1,,
162,0,,
163,0,,
164,0,,
165,0,,
166,0,,
167,1,,
168,1,,
169,1,,
170,0,,
171,0,,
172,0,,
173,1,,
174,1,,
175,1,,
176,0,,
177,0,,
178,0,,
179,0,,
180,0,,
181,1,,
182,1,,
183,1,,
184,1,,
185,1,,
186,0,,
187,0,,
188,1,,
189,0,,
190,1,,
191,1,,
192,1,,
193,1,,
194,1,,
195,0,,
196,1,,
197,0,,
198,1,,
199,1,,
200,0,,
201,0,,
202,0,,
203,0,,
204,1,,
205,0,,
206,0,,
207,0,,
208,0,,
209,1,,
210,1,,
211,0,,
212,1,,
213,1,,
214,1,,
215,1,,
216,0,,
217,1,,
218,0,,
219,0,,
220,1,,
221,1,,
222,1,,
223,1,,
224,1,,
225,1,,
226,0,,
227,1,,
228,1,,
229,1,,
230,1,,
231,0,,
232,1,,
233,0,,
234,1,,
235,1,,
236,0,,
237,0,,
238,1,,
239,1,,
240,0,,
241,1,,
242,0,,
243,1,,
244,0,,
245,1,,
246,1,,
247,0,,
248,0,,
249,0,,
250,1,,
251,1,,
252,1,,
253,1,,
254,0,,
255,0,,
256,1,,
257,1,,
258,0,,
259,0,,
260,1,,
261,0,,
262,0,,
263,1,,
264,0,,
265,1,,
266,1,,
267,1,,
268,1,,
269,0,,
270,0,,
271,0,,
272,0,,
273,1,,
274,0,,
275,0,,
276,1,,
277,1,,
278,0,,
279,1,,
280,0,,
281,0,,
282,1,,
283,1,,
284,1,,
285,1,,
286,1,,
287,1,,
288,0,,
289,1,,
290,1,,
291,0,,
292,1,,
293,1,,
294,0,,
295,0,,
296,1,,
297,1,,
298,0,,
299,0,,
300,1,,
301,0,,
302,1,,
303,1,,
304,0,,
305,1,,
306,0,,
307,1,,
308,1,,
309,1,,
310,0,,
311,0,,
312,0,,
313,1,,
314,0,,
315,0,,
316,0,,
317,1,,
318,0,,
319,1,,
320,0,,
321,0,,
322,0,,
323,0,,
324,0,,
325,0,,
326,1,,
327,0,,
328,1,,
329,1,,
330,1,,
331,1,,
332,0,,
333,0,,
334,1,,
335,1,,
336,1,,
337,1,,
338,1,,
339,1,,
340,1,,
341,1,,
342,1,,
343,1,,
344,1,,
345,1,,
346,0,,
347,0,,
348,0,,
349,0,,
350,1,,
351,0,,
352,1,,
353,0,,
354,1,,
355,0,,
356,0,,
357,1,,
358,0,,
359,0,,
360,1,,
361,1,,
362,1,,
363,1,,
364,1,,
365,1,,
366,1,,
367,0,,
368,0,,
369,0,,
370,0,,
371,0,,
372,0,,
373,1,,
374,0,,
375,0,,
376,1,,
377,1,,
378,0,,
379,1,,
380,0,,
381,1,,
382,0,,
383,0,,
384,0,,
385,1,,
386,0,,
387,1,,
388,0,,
389,1,,
390,1,,
391,0,,
392,0,,
393,0,,
394,1,,
395,0,,
396,0,,
397,0,,
398,0,,
399,0,,
400,0,,
401,0,,
402,1,,
403,0,,
404,1,,
405,1,,
406,1,,
407,0,,
408,0,,
409,0,,
410,0,,
411,1,,
412,0,,
413,0,,
414,0,,
415,1,,
416,0,,
417,1,,
418,0,,
419,0,,
420,0,,
421,1,,
422,0,,
423,1,,
424,0,,
425,0,,
426,1,,
427,1,,
428,0,,
429,1,,
430,0,,
431,0,,
432,0,,
433,0,,
434,0,,
435,1,,
436,0,,
437,1,,
438,0,,
439,0,,
440,1,,
441,1,,
442,0,,
443,1,,
444,0,,
445,1,,
446,0,,
447,0,,
448,0,,
449,1,,
450,0,,
451,0,,
452,1,,
453,1,,
454,0,,
455,1,,
456,0,,
457,1,,
458,0,,
459,0,,
460,1,,
461,0,,
462,1,,
463,0,,
464,1,,
465,1,,
466,1,,
467,0,,
468,1,,
469,1,,
470,1,,
471,1,,
472,1,,
473,1,,
474,1,,
475,0,,
476,0,,
477,1,,
478,0,,
479,0,,
480,1,,
481,1,,
482,1,,
483,1,,
484,1,,
485,0,,
486,0,,
487,0,,
488,1,,
489,0,,
490,0,,
491,1,,
492,0,,
493,1,,
494,0,,
495,0,,
496,1,,
497,1,,
498,1,,
499,1,,
500,0,,
501,0,,
502,0,,
503,0,,
504,0,,
505,1,,
506,0,,
507,0,,
508,1,,
509,1,,
510,1,,
511,1,,
512,1,,
513,1,,
514,1,,
515,1,,
516,0,,
517,1,,
518,1,,
519,1,,
520,0,,
521,0,,
522,1,,
523,0,,
524,0,,
525,1,,
526,0,,
527,1,,
528,0,,
529,0,,
530,0,,
531,0,,
532,0,,
