Analysis data for 20-pattern-pattern algorithm on x and y signals for n = 3000
# of comparisons: 5015, regression equation: ,execution time: 16.987895 s
# of exchanges: 2132, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,1,0,1
2,0,0,0
3,0,1,1
4,1,0,1
5,0,0,0
6,0,1,0
7,0,1,0
8,1,1,1
9,0,0,0
10,0,0,1
11,0,1,1
12,0,0,1
13,0,0,0
14,0,1,1
15,0,0,0
16,1,1,1
17,0,1,0
18,0,0,1
19,1,1,1
20,1,,
21,0,,
22,0,,
23,0,,
24,1,,
25,1,,
26,1,,
27,1,,
28,0,,
29,1,,
30,0,,
31,1,,
32,1,,
33,1,,
34,0,,
35,1,,
36,0,,
37,0,,
38,0,,
39,1,,
40,0,,
41,0,,
42,0,,
43,0,,
44,0,,
45,0,,
46,0,,
47,1,,
48,1,,
49,0,,
50,0,,
51,0,,
52,1,,
53,1,,
54,0,,
55,1,,
56,1,,
57,0,,
58,0,,
59,0,,
60,0,,
61,0,,
62,1,,
63,1,,
64,1,,
65,1,,
66,1,,
67,0,,
68,1,,
69,0,,
70,0,,
71,0,,
72,0,,
73,0,,
74,0,,
75,1,,
76,1,,
77,0,,
78,0,,
79,1,,
80,1,,
81,0,,
82,1,,
83,0,,
84,0,,
85,1,,
86,1,,
87,0,,
88,1,,
89,0,,
90,0,,
91,1,,
92,0,,
93,1,,
94,0,,
95,0,,
96,1,,
97,1,,
98,0,,
99,0,,
100,1,,
101,0,,
102,0,,
103,0,,
104,0,,
105,0,,
106,1,,
107,0,,
108,1,,
109,0,,
110,1,,
111,1,,
112,0,,
113,1,,
114,0,,
115,1,,
116,1,,
117,1,,
118,0,,
119,1,,
120,1,,
121,1,,
122,0,,
123,0,,
124,0,,
125,0,,
126,0,,
127,0,,
128,0,,
129,0,,
130,1,,
131,1,,
132,1,,
133,0,,
134,0,,
135,1,,
136,1,,
137,0,,
138,1,,
139,0,,
140,0,,
141,0,,
142,0,,
143,1,,
144,1,,
145,0,,
146,1,,
147,0,,
148,0,,
149,0,,
150,1,,
151,1,,
152,1,,
153,0,,
154,1,,
155,0,,
156,0,,
157,1,,
158,1,,
159,0,,
160,0,,
161,0,,
162,0,,
163,1,,
164,1,,
165,1,,
166,0,,
167,1,,
168,0,,
169,0,,
170,0,,
171,1,,
172,1,,
173,0,,
174,0,,
175,0,,
176,0,,
177,1,,
178,0,,
179,0,,
180,0,,
181,0,,
182,0,,
183,0,,
184,0,,
185,0,,
186,1,,
187,1,,
188,1,,
189,1,,
190,1,,
191,0,,
192,1,,
193,0,,
194,1,,
195,0,,
196,0,,
197,1,,
198,0,,
199,0,,
200,0,,
201,1,,
202,0,,
203,1,,
204,1,,
205,1,,
206,0,,
207,1,,
208,0,,
209,0,,
210,1,,
211,1,,
212,0,,
213,0,,
214,1,,
215,0,,
216,1,,
217,0,,
218,1,,
219,1,,
220,1,,
221,0,,
222,0,,
223,1,,
224,1,,
225,0,,
226,1,,
227,1,,
228,1,,
229,0,,
230,0,,
