Analysis data for 3-pattern-pattern algorithm on x and y signals for n = 500
# of comparisons: 848, regression equation: ,execution time: 0.000793 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,1,0,1
2,0,1,0
3,0,,
4,1,,
5,1,,
6,1,,
7,1,,
8,0,,
9,1,,
10,0,,
11,1,,
12,1,,
13,0,,
14,1,,
15,1,,
16,1,,
17,0,,
18,0,,
19,0,,
20,1,,
21,0,,
22,1,,
23,1,,
24,0,,
25,0,,
26,1,,
27,1,,
28,0,,
29,1,,
30,1,,
31,1,,
32,1,,
33,1,,
34,0,,
35,0,,
36,1,,
37,1,,
38,0,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,1,,
45,0,,
46,0,,
47,0,,
48,0,,
49,0,,
50,0,,
51,0,,
52,0,,
53,0,,
54,0,,
55,0,,
56,0,,
57,1,,
58,1,,
59,1,,
60,1,,
61,1,,
62,0,,
63,0,,
64,0,,
65,0,,
66,0,,
67,1,,
68,0,,
69,1,,
70,0,,
71,1,,
72,1,,
73,0,,
74,0,,
75,1,,
76,0,,
77,1,,
78,1,,
79,0,,
80,1,,
81,1,,
82,1,,
83,0,,
84,0,,
85,0,,
86,0,,
87,1,,
88,0,,
89,0,,
90,1,,
91,1,,
92,0,,
93,0,,
94,0,,
95,0,,
96,1,,
97,1,,
98,1,,
99,1,,
100,0,,
101,0,,
102,1,,
103,1,,
104,1,,
105,1,,
106,1,,
107,1,,
108,0,,
109,0,,
110,1,,
111,0,,
112,1,,
113,0,,
114,0,,
115,1,,
116,1,,
117,1,,
118,0,,
119,1,,
120,0,,
121,0,,
122,1,,
123,1,,
124,1,,
125,0,,
126,0,,
127,0,,
128,0,,
129,0,,
130,1,,
131,1,,
132,0,,
133,0,,
134,1,,
135,1,,
136,0,,
137,1,,
138,0,,
139,0,,
140,1,,
141,1,,
142,0,,
143,1,,
144,0,,
145,0,,
146,1,,
147,0,,
148,1,,
149,1,,
150,1,,
151,1,,
152,0,,
153,0,,
154,1,,
155,1,,
156,0,,
157,1,,
158,0,,
159,0,,
160,0,,
161,1,,
162,0,,
163,1,,
164,1,,
165,1,,
166,0,,
167,0,,
168,0,,
169,1,,
170,1,,
171,1,,
172,1,,
173,1,,
174,0,,
175,1,,
176,0,,
177,0,,
178,0,,
179,0,,
180,1,,
181,0,,
182,0,,
183,1,,
184,0,,
185,1,,
186,1,,
187,1,,
188,1,,
189,0,,
190,0,,
191,0,,
192,0,,
193,1,,
194,0,,
195,0,,
196,0,,
197,0,,
198,1,,
199,0,,
200,0,,
201,1,,
202,0,,
203,0,,
204,0,,
205,1,,
206,1,,
207,0,,
208,1,,
209,1,,
210,0,,
211,1,,
212,1,,
213,1,,
214,1,,
215,0,,
216,1,,
217,1,,
218,0,,
219,1,,
220,1,,
221,0,,
222,0,,
223,0,,
224,1,,
225,0,,
226,1,,
227,0,,
228,1,,
229,1,,
230,0,,
231,1,,
232,0,,
233,0,,
234,0,,
235,0,,
236,0,,
237,1,,
238,0,,
239,0,,
240,1,,
241,1,,
242,0,,
243,1,,
244,0,,
245,0,,
246,0,,
247,0,,
248,1,,
249,1,,
250,1,,
251,1,,
252,1,,
253,0,,
254,1,,
255,1,,
256,0,,
257,0,,
258,0,,
259,0,,
260,1,,
261,1,,
262,0,,
263,1,,
264,1,,
265,0,,
266,1,,
267,0,,
268,0,,
269,1,,
270,1,,
271,0,,
272,0,,
273,0,,
274,1,,
275,1,,
276,0,,
277,1,,
278,1,,
279,1,,
280,0,,
281,1,,
282,0,,
283,0,,
284,1,,
285,1,,
286,1,,
287,0,,
288,1,,
289,0,,
290,1,,
291,1,,
292,1,,
293,1,,
294,0,,
295,1,,
296,1,,
297,1,,
298,1,,
299,0,,
300,0,,
301,1,,
302,1,,
303,0,,
304,0,,
305,1,,
306,0,,
307,0,,
308,1,,
309,0,,
310,0,,
311,1,,
312,0,,
313,0,,
314,0,,
315,1,,
316,0,,
317,1,,
318,1,,
319,0,,
320,1,,
321,1,,
322,0,,
323,0,,
324,0,,
325,1,,
326,0,,
327,1,,
328,0,,
329,1,,
330,1,,
331,0,,
332,1,,
333,1,,
334,1,,
335,0,,
336,0,,
337,0,,
338,0,,
339,1,,
340,1,,
341,1,,
342,0,,
343,0,,
344,0,,
345,1,,
346,1,,
347,1,,
348,0,,
349,1,,
350,0,,
351,1,,
352,1,,
353,0,,
354,1,,
355,0,,
356,1,,
357,0,,
358,0,,
359,1,,
360,1,,
361,0,,
362,1,,
363,1,,
364,1,,
365,1,,
366,1,,
367,1,,
368,1,,
369,0,,
370,1,,
371,0,,
372,0,,
373,1,,
374,1,,
375,0,,
376,0,,
377,1,,
378,1,,
379,0,,
380,1,,
381,1,,
382,1,,
383,0,,
384,1,,
385,1,,
386,0,,
387,0,,
388,0,,
389,1,,
390,1,,
391,0,,
392,1,,
393,0,,
394,0,,
395,1,,
396,0,,
397,0,,
398,1,,
399,0,,
400,1,,
401,1,,
402,0,,
403,1,,
404,1,,
405,1,,
406,0,,
407,0,,
408,1,,
409,1,,
410,1,,
411,0,,
412,1,,
413,1,,
414,1,,
415,0,,
416,1,,
417,0,,
418,1,,
