Analysis data for 5-pattern-pattern algorithm on x and y signals for n = 2000
# of comparisons: 3468, regression equation: ,execution time: 0.000959 s
# of exchanges: 10, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,0
1,0,0,1
2,0,0,0
3,1,1,0
4,0,1,0
5,1,,
6,1,,
7,0,,
8,1,,
9,1,,
10,0,,
11,0,,
12,1,,
13,1,,
14,0,,
15,0,,
16,0,,
17,1,,
18,1,,
19,1,,
20,1,,
21,0,,
22,1,,
23,1,,
24,0,,
25,0,,
26,1,,
27,1,,
28,0,,
29,0,,
30,0,,
31,1,,
32,0,,
33,0,,
34,0,,
35,1,,
36,1,,
37,0,,
38,1,,
39,0,,
40,1,,
41,1,,
42,1,,
43,0,,
44,1,,
45,0,,
46,0,,
47,1,,
48,0,,
49,0,,
50,1,,
51,0,,
52,0,,
53,1,,
54,1,,
55,0,,
56,0,,
57,1,,
58,1,,
59,0,,
60,0,,
61,0,,
62,1,,
63,0,,
64,1,,
65,1,,
66,0,,
67,1,,
68,0,,
69,1,,
70,0,,
71,0,,
72,0,,
73,1,,
74,1,,
75,1,,
76,1,,
77,0,,
78,1,,
79,0,,
80,1,,
81,0,,
82,0,,
83,1,,
84,0,,
85,1,,
86,1,,
87,1,,
88,0,,
89,1,,
90,0,,
91,0,,
92,1,,
93,1,,
94,1,,
95,0,,
96,1,,
97,0,,
98,1,,
99,1,,
100,1,,
101,0,,
102,0,,
103,1,,
104,0,,
105,1,,
106,1,,
107,0,,
108,1,,
109,0,,
110,0,,
111,1,,
112,1,,
113,1,,
114,1,,
115,0,,
116,1,,
117,1,,
118,1,,
119,0,,
120,0,,
121,0,,
122,0,,
123,1,,
124,1,,
125,1,,
126,0,,
127,1,,
128,0,,
129,1,,
130,1,,
131,0,,
132,1,,
133,0,,
134,0,,
135,1,,
136,1,,
137,0,,
138,0,,
139,0,,
140,0,,
141,0,,
142,1,,
143,1,,
144,0,,
145,0,,
146,1,,
147,0,,
148,1,,
149,0,,
150,1,,
151,0,,
152,0,,
153,1,,
154,0,,
155,0,,
156,1,,
157,1,,
158,1,,
159,1,,
160,1,,
161,1,,
162,0,,
163,0,,
164,0,,
165,1,,
166,1,,
167,1,,
168,1,,
169,1,,
170,1,,
171,1,,
172,1,,
173,1,,
174,1,,
175,1,,
176,1,,
177,0,,
178,0,,
