Analysis data for 20-pattern-pattern algorithm on y signals for n = 100
# of comparisons: 192, regression equation: ,execution time: 0.043998 s
# of exchanges: 44, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,0,,0
2,1,,0
3,0,,0
4,0,,1
5,0,,1
6,0,,0
7,1,,0
8,1,,1
9,1,,1
10,1,,0
11,0,,1
12,1,,1
13,1,,0
14,1,,0
15,1,,0
16,1,,0
17,1,,0
18,0,,1
19,1,,1
20,0,,
21,0,,
22,0,,
23,0,,
24,1,,
25,0,,
26,1,,
27,0,,
28,0,,
29,1,,
30,0,,
31,0,,
32,1,,
33,1,,
34,1,,
35,1,,
36,0,,
37,1,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,1,,
44,0,,
45,0,,
46,1,,
47,1,,
48,1,,
49,1,,
50,1,,
51,0,,
52,0,,
53,0,,
54,0,,
55,0,,
56,0,,
57,1,,
58,1,,
59,0,,
60,0,,
61,1,,
62,1,,
63,0,,
64,1,,
65,1,,
66,0,,
67,0,,
68,0,,
69,1,,
70,1,,
71,0,,
72,0,,
73,1,,
74,1,,
75,0,,
76,1,,
77,1,,
78,0,,
79,0,,
80,0,,
81,0,,
82,0,,
83,1,,
84,1,,
85,0,,
86,1,,
87,0,,
88,1,,
89,0,,
90,0,,
91,0,,
92,0,,
93,0,,
94,0,,
95,1,,
96,1,,
97,0,,
98,0,,
99,1,,
