Analysis data for 3-pattern-pattern algorithm on x and y signals for n = 100
# of comparisons: 179, regression equation: ,execution time: 0.001674 s
# of exchanges: 5, regression equation: 
count,incoming signal,x signal,y signal
0,1,1,1
1,1,0,0
2,0,0,1
3,1,,
4,1,,
5,0,,
6,1,,
7,1,,
8,0,,
9,1,,
10,0,,
11,1,,
12,1,,
13,1,,
14,1,,
15,1,,
16,0,,
17,1,,
18,0,,
19,1,,
20,0,,
21,0,,
22,1,,
23,0,,
24,1,,
25,0,,
26,1,,
27,0,,
28,0,,
29,0,,
30,1,,
31,1,,
32,0,,
33,1,,
34,1,,
35,1,,
36,1,,
37,1,,
38,0,,
39,0,,
40,0,,
41,0,,
42,0,,
43,0,,
44,0,,
45,0,,
46,0,,
47,0,,
48,1,,
49,1,,
50,0,,
51,0,,
52,1,,
53,1,,
54,1,,
55,1,,
56,1,,
57,0,,
58,0,,
59,0,,
60,1,,
61,1,,
62,0,,
63,1,,
64,0,,
65,1,,
66,1,,
67,0,,
68,1,,
69,1,,
70,1,,
71,0,,
72,0,,
73,1,,
74,1,,
75,1,,
76,0,,
77,0,,
78,1,,
79,1,,
80,0,,
81,1,,
82,1,,
83,1,,
84,0,,
85,1,,
86,0,,
87,1,,
88,1,,
89,0,,
90,1,,
91,1,,
92,1,,
93,0,,
94,1,,
95,0,,
96,0,,
97,1,,
98,1,,
99,1,,
