Analysis data for 10-pattern-pattern algorithm on x signals for n = 1500
# of comparisons: 2856, regression equation: ,execution time: 0.018543 s
# of exchanges: 5, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,1,0,
2,0,0,
3,1,1,
4,0,1,
5,0,0,
6,0,0,
7,1,0,
8,0,1,
9,0,1,
10,1,,
11,1,,
12,0,,
13,1,,
14,1,,
15,0,,
16,0,,
17,1,,
18,1,,
19,0,,
20,0,,
21,0,,
22,0,,
23,1,,
24,1,,
25,1,,
26,0,,
27,0,,
28,1,,
29,0,,
30,0,,
31,0,,
32,0,,
33,0,,
34,1,,
35,1,,
36,0,,
37,1,,
38,1,,
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,,
45,0,,
46,0,,
47,1,,
48,1,,
49,0,,
50,1,,
51,1,,
52,0,,
53,1,,
54,1,,
55,1,,
56,0,,
57,1,,
58,1,,
59,1,,
60,1,,
61,0,,
62,1,,
63,0,,
64,1,,
65,1,,
66,1,,
67,1,,
68,1,,
69,0,,
70,0,,
71,0,,
72,0,,
73,1,,
74,0,,
75,0,,
76,1,,
77,1,,
78,1,,
79,1,,
80,0,,
81,1,,
82,0,,
83,1,,
84,0,,
85,0,,
86,1,,
87,1,,
88,0,,
89,1,,
90,1,,
91,1,,
92,1,,
93,0,,
94,1,,
95,1,,
96,0,,
97,0,,
98,1,,
99,1,,
100,1,,
101,1,,
102,0,,
103,1,,
104,0,,
105,1,,
106,1,,
107,0,,
108,0,,
109,0,,
110,1,,
111,0,,
112,1,,
113,0,,
114,1,,
115,0,,
116,0,,
117,1,,
118,1,,
119,0,,
120,1,,
121,1,,
122,0,,
123,1,,
124,0,,
125,1,,
126,1,,
127,1,,
128,1,,
129,1,,
130,1,,
131,0,,
132,0,,
133,0,,
134,1,,
135,0,,
136,0,,
137,1,,
138,1,,
139,1,,
140,0,,
141,1,,
142,0,,
143,0,,
144,0,,
145,1,,
146,0,,
147,1,,
148,0,,
149,0,,
150,0,,
151,0,,
152,0,,
153,1,,
154,1,,
155,0,,
156,1,,
157,1,,
158,0,,
159,1,,
160,1,,
161,0,,
162,1,,
163,1,,
164,0,,
165,1,,
166,1,,
167,0,,
168,0,,
169,1,,
170,1,,
171,1,,
172,0,,
173,0,,
174,1,,
175,1,,
176,0,,
177,0,,
178,1,,
179,1,,
180,1,,
181,1,,
182,1,,
183,0,,
184,1,,
185,0,,
186,0,,
187,1,,
188,1,,
189,0,,
190,1,,
191,1,,
192,0,,
193,0,,
194,1,,
195,0,,
196,0,,
197,1,,
198,1,,
199,1,,
200,0,,
201,0,,
202,0,,
203,1,,
204,0,,
205,1,,
206,0,,
207,1,,
208,0,,
209,0,,
210,1,,
211,1,,
212,0,,
213,1,,
214,1,,
215,1,,
216,1,,
217,0,,
218,1,,
219,1,,
220,1,,
