Analysis data for 5-pattern-pattern algorithm on x and y signals for n = 1500
# of comparisons: 2964, regression equation: ,execution time: 0.006997 s
# of exchanges: 49, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,0,0,0
2,0,1,1
3,0,0,0
4,0,0,0
5,1,,
6,0,,
7,0,,
8,1,,
9,1,,
10,1,,
11,1,,
12,0,,
13,0,,
14,0,,
15,0,,
16,0,,
17,0,,
18,1,,
19,1,,
20,1,,
21,1,,
22,1,,
23,0,,
24,1,,
25,0,,
26,1,,
27,0,,
28,1,,
29,1,,
30,1,,
31,0,,
32,1,,
33,1,,
34,0,,
35,0,,
36,0,,
37,1,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,0,,
45,0,,
46,1,,
47,1,,
48,0,,
49,0,,
50,0,,
51,1,,
52,0,,
53,1,,
54,1,,
55,1,,
56,0,,
57,1,,
58,1,,
59,0,,
60,1,,
61,0,,
62,1,,
63,0,,
64,1,,
65,1,,
66,1,,
67,0,,
68,1,,
69,1,,
70,1,,
71,0,,
72,1,,
73,0,,
74,0,,
75,1,,
76,0,,
77,1,,
78,0,,
79,1,,
80,1,,
81,0,,
82,0,,
83,0,,
84,1,,
85,0,,
86,1,,
87,0,,
88,1,,
89,0,,
90,0,,
91,1,,
92,1,,
93,0,,
94,1,,
95,0,,
96,1,,
97,0,,
98,0,,
99,1,,
100,0,,
101,1,,
102,0,,
103,1,,
104,1,,
105,0,,
106,1,,
107,1,,
108,1,,
109,1,,
110,1,,
111,0,,
112,0,,
113,1,,
114,0,,
115,1,,
116,0,,
117,1,,
118,1,,
119,1,,
120,0,,
121,0,,
122,1,,
123,0,,
124,0,,
125,0,,
126,1,,
127,0,,
128,0,,
129,1,,
130,0,,
131,0,,
132,1,,
133,0,,
134,0,,
135,0,,
136,1,,
137,0,,
138,0,,
139,0,,
140,0,,
141,1,,
142,0,,
143,0,,
144,1,,
145,0,,
146,1,,
147,1,,
148,0,,
149,1,,
150,1,,
151,1,,
152,1,,
153,1,,
154,1,,
155,1,,
156,0,,
157,1,,
158,0,,
159,0,,
160,1,,
161,0,,
162,0,,
163,0,,
164,1,,
165,1,,
166,1,,
167,0,,
168,1,,
169,1,,
170,1,,
171,1,,
172,0,,
173,0,,
174,1,,
175,1,,
176,1,,
177,0,,
178,1,,
179,1,,
180,1,,
181,1,,
182,0,,
183,0,,
184,1,,
185,1,,
186,1,,
187,0,,
188,1,,
189,0,,
190,1,,
191,0,,
192,0,,
193,0,,
194,0,,
195,0,,
196,1,,
197,0,,
198,0,,
199,1,,
200,1,,
201,1,,
202,0,,
203,0,,
204,1,,
205,0,,
206,0,,
207,0,,
208,0,,
209,1,,
210,0,,
211,0,,
212,0,,
213,1,,
214,1,,
215,1,,
216,1,,
217,0,,
218,1,,
219,0,,
220,0,,
221,1,,
222,1,,
223,0,,
224,1,,
225,0,,
226,0,,
227,0,,
228,1,,
229,0,,
230,0,,
231,1,,
232,0,,
233,1,,
234,0,,
235,1,,
236,0,,
237,0,,
238,1,,
239,1,,
240,1,,
241,0,,
242,0,,
243,1,,
244,0,,
245,1,,
246,0,,
247,1,,
248,1,,
249,0,,
250,0,,
251,1,,
252,0,,
253,0,,
254,0,,
255,0,,
256,0,,
257,1,,
