Analysis data for 10-pattern-pattern algorithm on y signals for n = 1500
# of comparisons: 2836, regression equation: ,execution time: 0.006542 s
# of exchanges: 11, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,0
1,0,,1
2,0,,0
3,0,,0
4,0,,1
5,0,,0
6,0,,1
7,1,,1
8,1,,0
9,0,,0
10,0,,
11,1,,
12,1,,
13,1,,
14,1,,
15,1,,
16,1,,
17,0,,
18,0,,
19,0,,
20,1,,
21,0,,
22,0,,
23,0,,
24,1,,
25,1,,
26,0,,
27,1,,
28,1,,
29,0,,
30,1,,
31,0,,
32,0,,
33,1,,
34,1,,
35,0,,
36,0,,
37,1,,
38,0,,
39,1,,
40,0,,
41,0,,
42,1,,
43,1,,
44,0,,
45,1,,
46,1,,
47,1,,
48,1,,
49,1,,
50,0,,
51,1,,
52,1,,
53,1,,
54,0,,
55,1,,
56,1,,
57,1,,
58,1,,
59,1,,
60,0,,
61,0,,
62,1,,
63,1,,
64,1,,
65,1,,
66,1,,
67,1,,
68,1,,
69,0,,
70,1,,
71,1,,
72,0,,
73,0,,
74,1,,
75,0,,
76,0,,
77,0,,
78,1,,
79,0,,
80,1,,
81,0,,
82,0,,
83,0,,
84,0,,
85,0,,
86,0,,
87,1,,
88,1,,
89,0,,
90,1,,
91,1,,
92,0,,
93,0,,
94,0,,
95,0,,
96,0,,
97,1,,
98,0,,
99,0,,
100,0,,
101,0,,
102,0,,
103,1,,
104,1,,
105,1,,
106,1,,
107,1,,
108,1,,
109,0,,
110,1,,
111,0,,
112,0,,
113,0,,
114,0,,
115,0,,
116,1,,
117,0,,
118,1,,
119,0,,
120,0,,
121,0,,
122,0,,
123,0,,
124,1,,
125,1,,
126,1,,
127,1,,
128,0,,
129,1,,
130,1,,
131,1,,
132,1,,
133,1,,
134,1,,
135,0,,
136,0,,
137,0,,
138,0,,
139,1,,
140,0,,
141,0,,
142,0,,
143,1,,
144,1,,
145,1,,
146,0,,
147,0,,
148,0,,
149,0,,
150,1,,
151,1,,
152,0,,
153,0,,
154,0,,
155,1,,
156,0,,
157,0,,
158,0,,
159,0,,
160,0,,
161,1,,
162,1,,
163,1,,
164,0,,
165,1,,
166,1,,
167,0,,
168,1,,
169,1,,
170,1,,
171,0,,
172,0,,
173,0,,
174,1,,
175,0,,
176,1,,
177,0,,
178,1,,
179,1,,
180,0,,
181,1,,
182,1,,
183,0,,
184,1,,
185,0,,
186,0,,
187,1,,
188,1,,
189,1,,
190,1,,
191,1,,
192,1,,
193,1,,
194,0,,
195,1,,
196,0,,
197,1,,
198,0,,
199,1,,
200,1,,
201,0,,
202,1,,
203,1,,
204,1,,
205,0,,
206,0,,
207,1,,
208,1,,
209,0,,
210,1,,
211,0,,
212,0,,
213,0,,
214,1,,
215,1,,
216,1,,
217,0,,
218,1,,
219,1,,
220,1,,
221,0,,
222,0,,
223,0,,
224,0,,
225,0,,
226,0,,
227,0,,
228,0,,
229,1,,
230,1,,
231,0,,
232,0,,
233,0,,
234,0,,
235,0,,
236,0,,
237,1,,
238,1,,
239,1,,
240,0,,
241,1,,
242,1,,
243,0,,
244,1,,
245,0,,
246,1,,
247,1,,
248,1,,
249,1,,
250,1,,
251,0,,
252,1,,
253,1,,
254,0,,
255,1,,
256,0,,
257,0,,
258,0,,
259,0,,
260,1,,
261,1,,
262,0,,
263,1,,
264,0,,
265,0,,
266,0,,
267,1,,
268,1,,
269,1,,
270,1,,
271,1,,
272,1,,
273,0,,
274,1,,
275,0,,
276,0,,
277,1,,
278,0,,
279,0,,
280,1,,
281,0,,
282,0,,
283,0,,
284,1,,
285,0,,
286,0,,
287,1,,
288,1,,
289,1,,
290,0,,
291,1,,
292,0,,
293,1,,
294,1,,
295,1,,
296,1,,
297,1,,
298,1,,
299,0,,
300,1,,
301,0,,
302,0,,
303,0,,
304,0,,
305,0,,
306,0,,
307,1,,
308,0,,
309,0,,
310,1,,
311,1,,
312,0,,
313,0,,
314,1,,
315,1,,
316,1,,
317,0,,
318,1,,
319,1,,
320,1,,
321,0,,
322,0,,
323,0,,
324,1,,
325,1,,
326,0,,
327,0,,
328,0,,
329,0,,
330,1,,
331,0,,
332,0,,
333,1,,
334,1,,
335,0,,
336,0,,
337,1,,
338,1,,
339,1,,
340,1,,
341,1,,
342,1,,
343,0,,
344,1,,
345,1,,
346,1,,
347,1,,
348,0,,
349,0,,
350,0,,
351,0,,
352,0,,
353,1,,
354,0,,
355,0,,
356,1,,
357,1,,
358,0,,
359,1,,
360,0,,
361,0,,
362,0,,
363,0,,
364,0,,
365,0,,
366,0,,
367,0,,
368,0,,
369,1,,
370,0,,
371,1,,
372,1,,
373,1,,
374,0,,
375,0,,
376,0,,
377,1,,
378,0,,
379,1,,
380,1,,
381,0,,
382,0,,
383,1,,
384,1,,
385,0,,
386,0,,
387,1,,
388,1,,
389,1,,
390,0,,
391,0,,
392,1,,
393,0,,
394,1,,
395,1,,
396,1,,
397,1,,
398,1,,
399,0,,
400,0,,
401,1,,
402,1,,
403,1,,
404,1,,
405,1,,
406,1,,
407,1,,
408,1,,
409,1,,
410,1,,
411,0,,
412,0,,
413,0,,
414,1,,
415,0,,
416,1,,
417,1,,
418,0,,
419,0,,
420,0,,
421,1,,
422,0,,
423,0,,
424,1,,
425,0,,
426,0,,
427,0,,
428,0,,
429,1,,
430,1,,
431,0,,
432,0,,
433,1,,
434,0,,
435,1,,
436,1,,
437,1,,
438,1,,
439,0,,
440,1,,
441,0,,
442,0,,
443,1,,
444,0,,
445,0,,
446,1,,
447,0,,
448,0,,
449,0,,
450,0,,
451,1,,
452,1,,
453,0,,
454,1,,
455,0,,
456,0,,
457,0,,
458,0,,
459,1,,
460,0,,
461,0,,
462,0,,
463,1,,
464,0,,
465,1,,
466,1,,
467,1,,
468,0,,
469,0,,
470,0,,
471,1,,
472,1,,
473,1,,
474,0,,
475,1,,
476,1,,
477,0,,
478,1,,
479,1,,
480,0,,
481,0,,
482,1,,
483,1,,
484,1,,
485,1,,
486,1,,
487,0,,
488,0,,
489,1,,
490,1,,
491,1,,
492,1,,
493,1,,
494,0,,
495,0,,
