Analysis data for 10-pattern-pattern algorithm on x and y signals for n = 500
# of comparisons: 813, regression equation: ,execution time: 0.321807 s
# of exchanges: 288, regression equation: 
count,incoming signal,x signal,y signal
0,0,0,1
1,0,1,0
2,1,1,1
3,0,1,0
4,0,0,0
5,1,0,1
6,0,0,0
7,1,1,1
8,0,0,1
9,0,1,1
10,1,,
11,1,,
12,0,,
13,1,,
14,1,,
15,1,,
16,0,,
17,0,,
18,1,,
19,1,,
20,1,,
21,1,,
22,0,,
23,0,,
24,1,,
25,1,,
26,0,,
27,1,,
28,0,,
29,1,,
30,0,,
31,1,,
32,0,,
33,0,,
34,0,,
35,1,,
36,0,,
37,0,,
38,1,,
39,0,,
40,1,,
41,0,,
42,0,,
43,0,,
44,0,,
45,1,,
46,1,,
47,0,,
48,0,,
49,0,,
50,1,,
51,0,,
52,0,,
53,0,,
54,1,,
55,0,,
56,1,,
57,1,,
58,1,,
59,0,,
60,0,,
61,1,,
62,0,,
63,0,,
64,1,,
65,0,,
66,1,,
67,0,,
68,0,,
69,1,,
70,0,,
71,1,,
72,1,,
73,0,,
74,0,,
75,1,,
76,0,,
77,0,,
78,0,,
79,0,,
80,0,,
81,0,,
82,0,,
83,1,,
84,0,,
85,0,,
86,1,,
87,0,,
88,1,,
89,1,,
90,1,,
91,0,,
92,1,,
93,1,,
94,0,,
95,1,,
96,1,,
97,0,,
98,0,,
99,0,,
100,1,,
101,1,,
102,0,,
103,0,,
104,1,,
105,1,,
106,0,,
107,1,,
108,0,,
109,0,,
110,1,,
111,0,,
112,1,,
113,1,,
114,1,,
115,1,,
116,0,,
117,0,,
118,0,,
119,1,,
120,0,,
121,1,,
122,0,,
123,1,,
124,1,,
125,0,,
126,0,,
127,0,,
128,1,,
129,0,,
130,0,,
131,0,,
132,1,,
133,0,,
134,1,,
135,1,,
136,1,,
137,0,,
138,0,,
139,1,,
140,0,,
141,0,,
142,0,,
143,0,,
144,1,,
145,0,,
146,0,,
147,0,,
148,0,,
149,1,,
150,1,,
151,0,,
152,0,,
153,1,,
154,1,,
155,0,,
156,0,,
157,1,,
158,1,,
159,1,,
160,1,,
161,0,,
162,1,,
163,1,,
164,0,,
165,0,,
166,0,,
167,1,,
168,1,,
169,1,,
170,1,,
171,1,,
172,0,,
173,1,,
174,0,,
175,0,,
176,0,,
177,0,,
178,1,,
179,1,,
180,1,,
181,0,,
182,0,,
183,0,,
184,1,,
185,0,,
186,0,,
187,0,,
188,1,,
189,1,,
190,0,,
191,1,,
192,1,,
193,1,,
194,0,,
195,1,,
196,0,,
197,0,,
198,1,,
