Analysis data for 3-pattern-pattern algorithm on x and y signals for n = 1500
# of comparisons: 2483, regression equation: ,execution time: 0.000605 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,0,1,1
1,1,1,0
2,1,1,0
3,1,,
4,0,,
5,1,,
6,0,,
7,1,,
8,0,,
9,1,,
10,0,,
11,1,,
12,1,,
13,1,,
14,1,,
15,1,,
16,1,,
17,0,,
18,0,,
19,1,,
20,0,,
21,1,,
22,1,,
23,0,,
24,0,,
25,0,,
26,1,,
27,1,,
28,0,,
29,1,,
30,0,,
31,0,,
32,1,,
33,1,,
34,1,,
35,1,,
36,0,,
37,1,,
38,1,,
39,0,,
40,1,,
41,1,,
42,0,,
43,0,,
44,0,,
45,0,,
46,1,,
47,0,,
48,0,,
49,0,,
50,1,,
51,1,,
52,0,,
53,0,,
54,0,,
55,1,,
56,1,,
57,1,,
58,1,,
59,0,,
60,0,,
61,1,,
62,1,,
63,1,,
64,0,,
65,1,,
66,1,,
67,0,,
68,0,,
69,1,,
70,1,,
71,0,,
72,0,,
73,0,,
74,0,,
75,0,,
76,0,,
77,0,,
78,0,,
79,1,,
80,1,,
81,0,,
82,0,,
83,0,,
84,0,,
85,1,,
86,0,,
87,0,,
88,1,,
89,1,,
90,1,,
91,0,,
92,1,,
93,1,,
94,1,,
95,0,,
96,0,,
97,0,,
98,1,,
99,1,,
100,1,,
101,1,,
102,1,,
103,1,,
104,1,,
105,0,,
106,0,,
107,1,,
108,1,,
109,0,,
110,1,,
111,0,,
112,1,,
113,1,,
114,0,,
115,0,,
116,0,,
117,1,,
118,0,,
119,1,,
120,0,,
121,0,,
122,0,,
123,1,,
124,1,,
125,0,,
126,0,,
127,1,,
128,1,,
129,0,,
130,1,,
131,1,,
132,0,,
133,0,,
134,0,,
135,0,,
136,1,,
137,0,,
138,1,,
139,1,,
140,1,,
141,1,,
142,1,,
143,0,,
144,0,,
145,1,,
146,1,,
147,0,,
148,0,,
149,1,,
150,0,,
151,1,,
152,1,,
153,0,,
154,0,,
155,0,,
156,0,,
157,1,,
158,1,,
159,0,,
160,1,,
161,1,,
162,1,,
163,1,,
164,1,,
165,0,,
166,0,,
167,0,,
168,1,,
169,0,,
170,1,,
171,1,,
172,0,,
173,1,,
174,0,,
175,1,,
176,0,,
177,0,,
