Analysis data for 3-pattern-pattern algorithm on x and y signals for n = 2000
# of comparisons: 2373, regression equation: ,execution time: 0.000000 s
# of exchanges: 6, regression equation: 
count,incoming signal,x signal,y signal
0,1,0,1
1,1,0,1
2,1,1,1
3,1,,
4,1,,
5,0,,
6,0,,
7,1,,
8,1,,
9,1,,
10,1,,
11,1,,
12,0,,
13,0,,
14,1,,
15,0,,
16,0,,
17,1,,
18,0,,
19,1,,
20,0,,
21,0,,
22,0,,
23,0,,
24,0,,
25,0,,
26,0,,
27,0,,
28,1,,
29,1,,
30,0,,
31,1,,
32,0,,
33,1,,
34,1,,
35,0,,
36,0,,
37,1,,
38,0,,
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,1,,
45,1,,
46,0,,
47,1,,
48,1,,
49,1,,
50,0,,
51,0,,
52,1,,
53,1,,
54,0,,
55,1,,
56,1,,
57,1,,
58,1,,
59,0,,
60,0,,
61,1,,
62,0,,
63,0,,
64,0,,
65,0,,
66,0,,
67,1,,
68,1,,
69,0,,
70,1,,
71,1,,
72,0,,
73,1,,
74,0,,
75,0,,
76,0,,
77,0,,
78,1,,
79,1,,
80,1,,
81,0,,
82,1,,
83,0,,
84,0,,
85,0,,
86,0,,
87,0,,
88,0,,
89,1,,
90,1,,
91,1,,
92,1,,
93,0,,
94,0,,
95,1,,
96,1,,
97,0,,
98,1,,
99,1,,
100,1,,
101,1,,
102,0,,
103,1,,
104,1,,
105,0,,
106,0,,
107,0,,
108,0,,
109,1,,
110,1,,
111,1,,
112,1,,
113,1,,
114,1,,
115,1,,
116,0,,
117,0,,
118,1,,
119,1,,
120,0,,
121,0,,
122,0,,
123,1,,
124,0,,
125,1,,
126,1,,
127,1,,
128,1,,
129,0,,
130,0,,
131,0,,
132,0,,
133,0,,
134,0,,
135,0,,
136,1,,
137,0,,
138,1,,
139,0,,
140,1,,
141,1,,
142,1,,
143,1,,
144,0,,
145,1,,
146,1,,
147,0,,
148,0,,
149,1,,
150,0,,
151,1,,
152,0,,
153,0,,
154,0,,
155,1,,
156,1,,
157,1,,
158,1,,
159,1,,
160,0,,
161,1,,
162,1,,
163,1,,
164,0,,
165,0,,
166,0,,
167,0,,
168,0,,
169,1,,
170,1,,
171,1,,
172,1,,
173,1,,
174,1,,
175,1,,
176,0,,
177,1,,
178,0,,
179,1,,
180,0,,
181,1,,
182,0,,
183,1,,
184,1,,
185,1,,
186,1,,
187,0,,
188,1,,
189,1,,
190,0,,
191,1,,
192,1,,
193,1,,
194,0,,
195,0,,
196,0,,
197,1,,
198,1,,
199,1,,
200,0,,
201,0,,
202,1,,
203,0,,
204,0,,
205,0,,
206,0,,
207,0,,
208,0,,
209,1,,
210,1,,
211,1,,
212,1,,
213,0,,
214,1,,
215,0,,
216,1,,
217,0,,
218,0,,
219,1,,
220,1,,
221,1,,
222,1,,
223,0,,
224,0,,
225,0,,
226,1,,
227,0,,
228,1,,
229,0,,
230,0,,
231,0,,
232,1,,
233,1,,
234,1,,
235,0,,
236,1,,
